PaperName,Author,FromSchool,Time,Url
基于人工智能和专家系统的中央空调节能运行及故障诊断技术研究与实现,周洪煜,重庆大学,2007-10-01,//cdmd.cnki.com.cn/Article/CDMD-10611-2008042728.htm
基于驾驶员信息处理特性的跟驰及换道模型研究,周立军,吉林大学,2008-04-23,//cdmd.cnki.com.cn/Article/CDMD-10183-2008126547.htm
大规模数据场景下的有监督（迁移）聚类技术研究,陈爱国,江南大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10295-1017250618.htm
精密电液伺服阀几何因素与性能指标映射关系研究,马建伟,大连理工大学,2011-07-01,//cdmd.cnki.com.cn/Article/CDMD-10141-1012271807.htm
基于商空间理论和粗糙集理论的粒计算模型研究,陈万里,安徽大学,2005-04-01,//cdmd.cnki.com.cn/Article/CDMD-10357-2005122395.htm
21世纪以来好莱坞电影的空间建构研究,陈一雷,南京艺术学院,2020-03-21,//cdmd.cnki.com.cn/Article/CDMD-10331-1020125570.htm
随机森林和深度神经网络的若干关键技术研究,王奕森,清华大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1019603117.htm
显著性对象检测算法的若干关键技术研究及应用,李鑫,电子科技大学,2018-03-29,//cdmd.cnki.com.cn/Article/CDMD-10614-1018974827.htm
基于数据挖掘的客户智能研究,艾丹祥,武汉大学,2007-04-10,//cdmd.cnki.com.cn/Article/CDMD-10486-2009032055.htm
模糊智能系统中模糊推理研究,徐蔚鸿,南京理工大学,2004-07-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2005031575.htm
智能射频接收机的关键技术研究,刘晏辰,电子科技大学,2020-01-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1020811281.htm
基于协作机制的多Agent追捕研究,苏迪（Mohammed El Habib Souidi）,哈尔滨工业大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1017862650.htm
基于多摄像头的视频跟踪智能算法研究,刘建,东华大学,2017-01-01,//cdmd.cnki.com.cn/Article/CDMD-10255-1018804608.htm
复杂场景中目标识别与分类的仿生原理和方法,张祥合,吉林大学,2012-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1012365893.htm
改进免疫遗传算法及其在优化调度问题中的应用研究,马佳,东北大学,2007-12-20,//cdmd.cnki.com.cn/Article/CDMD-10145-2010259833.htm
一种基于理想可流动成型导电橡胶的三维柔性触觉阵列传感器若干问题的研究,丁俊香,中国科学技术大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1011124751.htm
具身认知论,徐献军,浙江大学,2007-03-09,//cdmd.cnki.com.cn/Article/CDMD-10335-2007050201.htm
基于补偿模糊神经网络的遥感图像信息提取,饶萍,西南大学,2017-09-22,//cdmd.cnki.com.cn/Article/CDMD-10635-1018807209.htm
多模态相似度学习方法研究,高欣健,合肥工业大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10359-1018023882.htm
木材含水率在线检测融合体系及仿真技术研究,孙丽萍,东北林业大学,2008-10-01,//cdmd.cnki.com.cn/Article/CDMD-10225-2009132272.htm
分层强化学习算法及其应用研究,郑宇,北京交通大学,2009-12-01,//cdmd.cnki.com.cn/Article/CDMD-10004-2010174309.htm
基于显著性及弱监督学习的智能视觉信息处理,张鼎文,西北工业大学,2018-01-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1020706864.htm
视觉加工中运动信息的层级表征,徐昊骙,浙江大学,2018-06-05,//cdmd.cnki.com.cn/Article/CDMD-10335-1018115543.htm
土地利用变化的时空可视化分析方法研究,程红霞,西南交通大学,2010-06-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1011233221.htm
商空间理论在网络路径分析中研究,何富贵,安徽大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10357-1011242201.htm
数据挖掘模型的创建及其在中医药文献中的应用研究,麦乔智,南京中医药大学,2009-04-10,//cdmd.cnki.com.cn/Article/CDMD-10315-2009251924.htm
结构化集成调度系统理论及基于该理论的虚拟车间智能支撑平台的体系结构研究,赵博,大连理工大学,2000-06-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2000004022.htm
电力系统的群体智能优化及电力市场稳定研究,侯云鹤,华中科技大学,2005-06-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2006039375.htm
高速公路隧道集成化智能化监控技术与系统开发研究,吴明先,长安大学,2004-05-01,//cdmd.cnki.com.cn/Article/CDMD-11941-2006030522.htm
多智能体仿真支撑技术、组织与AI算法研究,吴集,国防科学技术大学,2006-09-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2007141125.htm
事件本体及其在查询扩展中的应用,仲兆满,上海大学,2010-11-01,//cdmd.cnki.com.cn/Article/CDMD-11903-1011163509.htm
知识协同工作流建模、服务规划和服务组合研究,高明,东北财经大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10173-1014184511.htm
塑料注射成形机工艺参数的在线优化与检测,赵朋,华中科技大学,2009-08-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2010042303.htm
基于粗集的数据挖掘技术及其应用研究,曹秀英,哈尔滨工程大学,2003-04-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2003114801.htm
基于事例的模糊专家系统研究,吴良刚,中南大学,2001-12-01,//cdmd.cnki.com.cn/Article/CDMD-10533-2004116084.htm
基于视觉感知的高分辨率遥感影像建筑物检测方法研究,胡艳,武汉大学,2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1018033184.htm
基于图的鲁棒子空间学习问题研究,李晶晶,电子科技大学,2017-06-23,//cdmd.cnki.com.cn/Article/CDMD-10614-1018055141.htm
基于语义先验约束的多媒体特征表示研究,年福东,安徽大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10357-1018095338.htm
多智能体系统冲突消解与智能机器人动态路径规划研究,唐平,广东工业大学,2002-04-01,//cdmd.cnki.com.cn/Article/CDMD-11911-2002061547.htm
因果图推理算法及专家系统应用研究,沈文武,重庆大学,2005-04-10,//cdmd.cnki.com.cn/Article/CDMD-10611-2005145145.htm
非杓型高血压病脉象特点与踝臂指数、ApoE基因多态性的相关性,张力仁,中国中医科学院,2017-05-30,//cdmd.cnki.com.cn/Article/CDMD-84502-1017234503.htm
多智能体系统的脉冲控制一致性研究,杨莎莎,重庆大学,2016-10-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1017801859.htm
多AGENT协同辩证推理方法及实现技术研究,袁金平,国防科学技术大学,2012-03-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1013047648.htm
深度神经网络在图像识别中的研究与应用,朱晓宁,北京邮电大学,2019-07-11,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162555.htm
基于人工智能的传感器网络节点能耗研究,秦岭,武汉理工大学,2009-05-08,//cdmd.cnki.com.cn/Article/CDMD-10497-2009198068.htm
基于多Agent的信息家居系统研究,蒋建文,合肥工业大学,2003-01-01,//cdmd.cnki.com.cn/Article/CDMD-10359-2003085533.htm
语义的模糊性与民族文化,刘佐艳,黑龙江大学,2003-06-30,//cdmd.cnki.com.cn/Article/CDMD-10212-2003120006.htm
基于采样数据的确定学习及应用,吴伟明,华南理工大学,2020-05-21,//cdmd.cnki.com.cn/Article/CDMD-10561-1020334219.htm
基于大数据和机器学习的转子间骨折新型三维分型系统的构建及评估研究,李建涛,中国人民解放军医学院,2019-05-29,//cdmd.cnki.com.cn/Article/CDMD-90115-1019243141.htm
计算机视觉中的地图要素简化表达,沈意浪,武汉大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1019608262.htm
智能混杂系统建模、分析理论及应用的研究,叶阳东,铁道部科学研究院,2002-07-01,//cdmd.cnki.com.cn/Article/CDMD-83801-2002112743.htm
智能高速铁路行车指挥仿真系统的研究,王壮锋,铁道部科学研究院,2003-08-01,//cdmd.cnki.com.cn/Article/CDMD-83801-2004105188.htm
多agent协作团队的学习方法研究,王长缨,国防科学技术大学,2004-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2005014447.htm
数据挖掘方法及其在电力系统故障诊断中的应用研究,何友全,西南交通大学,2004-12-01,//cdmd.cnki.com.cn/Article/CDMD-10613-2005110237.htm
控制论的发生与传播研究,彭永东,中国科学院研究生院（自然科学史研究所）,2005-11-01,//cdmd.cnki.com.cn/Article/CDMD-80029-2006087726.htm
多媒体智能教学系统研究与设计,周晓军,中国科学院研究生院（计算技术研究所）,2000-10-01,//cdmd.cnki.com.cn/Article/CDMD-80132-2006191234.htm
粒度计算的模型研究,赵立权,安徽大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-10357-2007192748.htm
基于开放世界假设的本体构建,高桓,东南大学,2019-12-23,//cdmd.cnki.com.cn/Article/CDMD-10286-1020310784.htm
智能讨论系统中的适应性认知多样性对讨论效果的影响,高红丽,华中师范大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-10511-1018244873.htm
表面织构参数对活塞/缸套摩擦副润滑行为的影响及优化方法研究,马旋,哈尔滨工程大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1018274629.htm
机器人足球决策系统研究与实现,王强,四川大学,2005-09-16,//cdmd.cnki.com.cn/Article/CDMD-10610-2006045427.htm
智能计算方法在城市交通中的应用与交通流建模研究,赵建玉,山东大学,2006-03-20,//cdmd.cnki.com.cn/Article/CDMD-10422-2006168542.htm
虚拟学习环境下基于情感计算流程的Agent模型研究,金钺,北京邮电大学,2008-06-20,//cdmd.cnki.com.cn/Article/CDMD-10013-2008138971.htm
道路场景下致密深度与语义的估计问题研究,邹楠,浙江大学,2020-01-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1020435494.htm
连铸过程可视化及漏钢预报方法研究与应用,刘宇,大连理工大学,2015-06-01,//cdmd.cnki.com.cn/Article/CDMD-10141-1015355388.htm
中文数据库自然语言查询处理研究,孟小峰,中国科学院研究生院（计算技术研究所）,1999-04-23,//cdmd.cnki.com.cn/Article/CDMD-80132-2006191119.htm
基于视觉系统的智能目标跟踪算法研究,产思贤,浙江工业大学,2018-05-25,//cdmd.cnki.com.cn/Article/CDMD-10337-1019828899.htm
中医诊疗标准建立及应用的智能方法研究,陈楚湘,解放军信息工程大学,2011-04-30,//cdmd.cnki.com.cn/Article/CDMD-90008-1012324998.htm
多Agent技术在供应链管理中的应用研究,黄伟建,天津大学,2004-12-01,//cdmd.cnki.com.cn/Article/CDMD-10056-2006050109.htm
基于格值逻辑的多元α-语义归结自动推理研究,刘熠,西南交通大学,2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1015348585.htm
忆阻神经网络的全电路设计及其应用,洪庆辉,华中科技大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1020412300.htm
面向分类准确率的受限玻尔兹曼机训练算法研究,李飞,西北工业大学,2018-11-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1020706633.htm
煤层地震波场特征分析及波形反演方法研究,王攀,中国矿业大学(北京),2019-04-09,//cdmd.cnki.com.cn/Article/CDMD-11413-1019061240.htm
深海遗迹化石的定量分类、形态功能与行为生态研究,范若颖,中国地质大学,2017-11-01,//cdmd.cnki.com.cn/Article/CDMD-10491-1018714825.htm
基于智能技术与作业成本法的产品配置研究,陈兆勋,上海交通大学,2009-04-01,//cdmd.cnki.com.cn/Article/CDMD-10248-2010113150.htm
车辆路径问题的知识表示及智能建模方法研究,王征,大连理工大学,2006-12-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2007207145.htm
资源受限场景下的容忍入侵关键技术研究,曾勇,西安电子科技大学,2008-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2008137029.htm
薄带坯铸轧板形智能识别与控制系统研究,张材,中南大学,2004-11-01,//cdmd.cnki.com.cn/Article/CDMD-10533-2006037432.htm
滦河内蒙段径流变化规律分析预测及流域水资源模拟评价研究,李凤玲,内蒙古农业大学,2008-04-01,//cdmd.cnki.com.cn/Article/CDMD-10129-2008131935.htm
基于BACnet的视频监控系统关键技术研究,蒋文斌,华中科技大学,2004-04-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2005037974.htm
基于梯度逼近方法的Markov系统及其在通信中的应用,鲍秉坤,中国科学技术大学,2009-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-2009110916.htm
基于格蕴涵代数的格值概念格及其不确定性推理与决策研究,杨丽,西南交通大学,2009-12-01,//cdmd.cnki.com.cn/Article/CDMD-10613-2010115670.htm
认知无线电系统中自适应跨层优化机制的研究,朱江,电子科技大学,2009-09-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2010234393.htm
概率网的重构,李维华,云南大学,2010-12-01,//cdmd.cnki.com.cn/Article/CDMD-10673-1011068744.htm
基于神经网络的自动推理理论及方法的研究,斐峥,西南交通大学,2001-10-01,//cdmd.cnki.com.cn/Article/CDMD-10613-2002128581.htm
倾向型心态的表示和推理,周熠,中国科学技术大学,2006-04-01,//cdmd.cnki.com.cn/Article/CDMD-10358-2007020913.htm
基于时间和行动规划的知识—意图逻辑,吕进,西南大学,2008-04-20,//cdmd.cnki.com.cn/Article/CDMD-10635-2008094059.htm
烧透点递阶智能控制系统的研究与实现,程武山,上海大学,2006-07-01,//cdmd.cnki.com.cn/Article/CDMD-11903-2007221097.htm
基于信度网模型的电信网阻塞预测及控制的研究,王宽全,重庆大学,2001-06-01,//cdmd.cnki.com.cn/Article/CDMD-10611-2001014164.htm
图式理论在一类欠驱动机械系统控制中的应用研究,么健石,东北大学,2005-12-01,//cdmd.cnki.com.cn/Article/CDMD-10145-2006155618.htm
语义Web模糊规则的表示与互换研究,王星,东北大学,2010-11-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1015562222.htm
关于格值逻辑及自动推理的研究,李海明,西南交通大学,2003-11-01,//cdmd.cnki.com.cn/Article/CDMD-10613-2004020322.htm
密闭式植物生产系统中的信息技术与视觉识别,贺冬仙,中国农业科学院,2004-12-01,//cdmd.cnki.com.cn/Article/CDMD-82101-2007156047.htm
锥束CT智能精准引导放射治疗关键问题研究,梁晓坤,中国科学院大学(中国科学院深圳先进技术研究院),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80177-1021647335.htm
覆盖粗糙集与模糊粗糙集及其在化工过程故障诊断中的应用,王敬前,陕西科技大学,2021-03-01,//cdmd.cnki.com.cn/Article/CDMD-10708-1021098655.htm
钢管混凝土柱承载能力的人工智能优化与预测,Payam Sarir,上海交通大学,2020-01-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1021672324.htm
面向云系统性能优化的学习增强设计研究,李昭,中国科学技术大学,2021-03-07,//cdmd.cnki.com.cn/Article/CDMD-10358-1021041056.htm
心墙堆石坝坝面碾压智能监控方法与应用研究,王佳俊,天津大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1020433357.htm
四川峨眉抓口寺高速岩质滑坡成灾机理,马国涛,西南交通大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1021574497.htm
商业银行金融创新与实体经济增长,滕飞,广西大学,2020-11-01,//cdmd.cnki.com.cn/Article/CDMD-10593-1021530012.htm
动机驱动的认知对话系统的关键技术研究,练睿婷,厦门大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10384-1019076751.htm
智能视觉问答中关键问题的理论与方法研究,周奕毅,厦门大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10384-1019076752.htm
深度神经网络压缩与加速关键技术的研究,林绍辉,厦门大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10384-1019076754.htm
教师精准教学能力模型构建研究,谢建,东北师范大学,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10200-1020656864.htm
面向跨领域的抽取式语句压缩研究,汪良果,北京理工大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1021568715.htm
基于深度学习的自适应光学波前传感技术,李自强,中国科学院大学(中国科学院光电技术研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80151-1021611271.htm
匹配分子对分析和主动学习在药物设计中的发展及应用,丁小雨,中国科学院大学(中国科学院上海药物研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80123-1021609349.htm
基于影像组学评价肝泡型包虫病组织特征和生物活性的研究,任波,新疆医科大学,2021-03-01,//cdmd.cnki.com.cn/Article/CDMD-10760-1021031294.htm
柔性可拉伸储能器件的制备及性能研究,王晓丹,北京科技大学,2021-04-30,//cdmd.cnki.com.cn/Article/CDMD-10008-1021064892.htm
青椒集雨调亏滴灌智能需水感知与节水灌溉决策研究,刘婧然,河北工程大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10076-1021619188.htm
卷积神经网络模型加速研究,曾令华,中国科学技术大学,2021-05-25,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072836.htm
基于忆阻器的随机神经网络应用研究,卢建,中国科学技术大学,2021-05-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1021073135.htm
边缘侧分布式模型训练与任务迁移技术研究,孟泽宇,中国科学技术大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076485.htm
面向小样本的图像识别研究,李岁缠,中国科学技术大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076488.htm
图像识别中小样本学习方法与模型轻量化研究,李文静,中国科学技术大学,2021-05-28,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072505.htm
基于时域分析的视频动作定位和识别研究,龙拂尘,中国科学技术大学,2021-05-20,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072867.htm
城市热岛的形成演化机制与规划对策研究,黄焕春,天津大学,2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1015041185.htm
面向复杂环境的鲁棒高效的三维注册与结构恢复,刘浩敏,浙江大学,2017-01-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1017098944.htm
智能视觉监控中运动目标检测与行为识别方法,王韦桦,西安电子科技大学,2013-11-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1014324894.htm
3D打印计算机辅助设计小夹板外骨骼系统的研究,黄若景,广州中医药大学,2015-03-01,//cdmd.cnki.com.cn/Article/CDMD-10572-1015363955.htm
基于耦合理论的高技术产业金融供给侧改革研究,闫超,中国科学技术大学,2016-11-04,//cdmd.cnki.com.cn/Article/CDMD-10358-1016319916.htm
基于机器学习的流量识别关键技术研究,彭立志,哈尔滨工业大学,2015-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1015957703.htm
基于状态估计的智能车辆碰撞避免研究,于宏啸,北京工业大学,2015-06-01,//cdmd.cnki.com.cn/Article/CDMD-10005-1015801305.htm
面向大数据应用的异构可重构平台关键技术研究,陈鹏,中国科学技术大学,2015-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1015615900.htm
基于联合仿真的机电液一体化系统优化设计方法研究,朱德泉,中国科学技术大学,2012-11-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1013110370.htm
中国智慧政府的价值目标追求及其实现研究,于跃,吉林大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1020011244.htm
基于领域本体的蒙医药学知识库构建与知识发现研究,鲍玉来,吉林大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1018225525.htm
企业自主创新内生性驱动因素的影响机制与系统构建研究,高传贵,山东大学,2018-06-08,//cdmd.cnki.com.cn/Article/CDMD-10422-1018107299.htm
区域综合能源系统供需预测及优化运行技术研究,史佳琪,华北电力大学(北京),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-11412-1019239843.htm
基于神经网络的句法分析研究,周浩,南京大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10284-1017095412.htm
好莱坞科幻电影的审美构成,王博,吉林大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1018217548.htm
案例推理的认知改进策略及学习性能研究,张春晓,北京工业大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10005-1015006553.htm
基于信息融合的铁路行车安全监控体系及关键技术研究,蒋荟,中国铁道科学研究院,2013-08-01,//cdmd.cnki.com.cn/Article/CDMD-83801-1014150017.htm
基于非平行超平面支持向量机的分类问题研究,王震,吉林大学,2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1014268076.htm
论教学技术的人文向度,付强,山东师范大学,2013-06-14,//cdmd.cnki.com.cn/Article/CDMD-10445-1013217559.htm
复杂环境下的车辆目标跟踪技术研究,徐旭,吉林大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1013193783.htm
AUV回收控制的关键技术研究,姜言清,哈尔滨工程大学,2016-04-11,//cdmd.cnki.com.cn/Article/CDMD-10217-1017241065.htm
语音情感识别关键技术研究,韩文静,哈尔滨工业大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1014084817.htm
基于节能视角的高速铁路列车调度指挥策略与方法研究,王涛,中国铁道科学研究院,2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-83801-1015500280.htm
基于马尔科夫理论的不确定性规划和感知问题研究,柏爱俊,中国科学技术大学,2014-09-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1015549755.htm
人体行为识别关键技术研究,何卫华,重庆大学,2012-04-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1012047169.htm
科研社交网络中的论文推荐,孙见山,中国科学技术大学,2014-06-02,//cdmd.cnki.com.cn/Article/CDMD-10358-1014268943.htm
基于深度学习和迁移学习的电力数据挖掘技术研究,王毅星,浙江大学,2019-06-26,//cdmd.cnki.com.cn/Article/CDMD-10335-1019047756.htm
基于贝叶斯滤波器的移动机器人同时定位与地图创建算法研究,徐巍军,浙江大学,2016-10-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1017178202.htm
数据驱动的故障诊断与容错控制系统设计方法研究,王宇雷,哈尔滨工业大学,2013-07-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1013045207.htm
面部表情识别方法的研究,欧阳琰,华中科技大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1013271353.htm
基于知识的复杂产品工业设计辅助系统的研究与应用,张军,湖南大学,2013-06-28,//cdmd.cnki.com.cn/Article/CDMD-10532-1014237821.htm
基于卷积神经网络的目标检测若干问题研究,李旭冬,电子科技大学,2017-09-26,//cdmd.cnki.com.cn/Article/CDMD-10614-1018055108.htm
复杂交通视频场景中的车辆轨迹提取及行为分析,卢胜男,长安大学,2016-10-15,//cdmd.cnki.com.cn/Article/CDMD-10710-1017804031.htm
车载视频图像处理算法的优化与融合研究,陈炳权,湖南大学,2014-09-12,//cdmd.cnki.com.cn/Article/CDMD-10532-1015551099.htm
基于视频和三维动作捕捉数据的人体动作识别方法的研究,赵琼,中国科学技术大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1013245744.htm
山东省青少年健康状况综合评价与时空分析研究,秦文哲,山东大学,2019-09-25,//cdmd.cnki.com.cn/Article/CDMD-10422-1020012214.htm
基于句法和语义挖掘的Web金融评论情感分析,江腾蛟,江西财经大学,2015-12-01,//cdmd.cnki.com.cn/Article/CDMD-10421-1016202903.htm
基于支持向量机的自动加工过程质量控制方法研究,朱波,重庆大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1013043689.htm
互联网时代中华元素的数字化艺术传播研究,董甜甜,东南大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10286-1020800746.htm
天然次生林林分结构分析及多目标智能优化研究,刘帅,中南林业科技大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10538-1017118190.htm
空心铝合金型材挤压过程数值模拟及模具优化方法研究,陈浩,山东大学,2012-05-26,//cdmd.cnki.com.cn/Article/CDMD-10422-1012461555.htm
个人信用评分组合模型研究与应用,向晖,湖南大学,2011-10-08,//cdmd.cnki.com.cn/Article/CDMD-10532-1012483266.htm
视频中火焰和烟气探测方法的研究,王世东,中国科学技术大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1013189870.htm
基于可拓学的产品材质感性设计方法研究,张超,广东工业大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-11845-1018193454.htm
若干集合覆盖问题的方法研究,王艺源,吉林大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1017152234.htm
多属性决策分析及其在洪灾风险评价中的应用研究,杨小玲,华中科技大学,2012-08-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1013014601.htm
车辆换道预警的若干关键问题研究,王畅,长安大学,2012-04-25,//cdmd.cnki.com.cn/Article/CDMD-10710-1013017296.htm
工业无线传感器网络MAC协议研究,郑涛,北京交通大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10004-1014369291.htm
智慧养老视域下中国养老服务体系的优化路径研究,张昊,吉林大学,2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1021002802.htm
基于社会认知理论的大学生数字公民素养影响因素及提升策略研究,徐顺,华中师范大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10511-1019253019.htm
卫星通信系统中动态资源管理技术研究,刘帅军,北京邮电大学,2018-06-12,//cdmd.cnki.com.cn/Article/CDMD-10013-1018090717.htm
赣江三角洲地下水与地表水交互关系及其生态效应,兰盈盈,中国地质大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10491-1016312136.htm
面向局部特征和特征表达的图像分类算法研究,张旭,合肥工业大学,2016-04-01,//cdmd.cnki.com.cn/Article/CDMD-10359-1016270353.htm
架空线路在线监测覆冰计算、评估和预测研究,阳林,华南理工大学,2012-06-01,//cdmd.cnki.com.cn/Article/CDMD-10561-1012453092.htm
综采工作面安全生产虚拟现实系统关键技术研究,赵国梁,西安科技大学,2012-04-01,//cdmd.cnki.com.cn/Article/CDMD-10704-1012044750.htm
基于复杂网络的图像目标识别方法研究,汤晓,广东工业大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-11845-1013215264.htm
基于GIS的高速公路路面管理智能决策模型研究,谢峰,西南交通大学,2012-03-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1013252542.htm
IEC 61850标准在智能变电站过程层中的应用研究,罗彦,大连理工大学,2012-06-01,//cdmd.cnki.com.cn/Article/CDMD-10141-1013197960.htm
共赢主义视域下的中美关系,谢剑南,中共中央党校,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-80000-1019208149.htm
以建立教学体系为导向的数字化建筑设计教学研究,项星玮,浙江大学,2018-07-05,//cdmd.cnki.com.cn/Article/CDMD-10335-1018244271.htm
智能技术对政府管理的影响研究,王山,中国农业大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10019-1018065327.htm
基于环境感知技术的客运车辆危险行驶状态辨识技术研究,刘永涛,长安大学,2015-09-28,//cdmd.cnki.com.cn/Article/CDMD-10710-1016790788.htm
基于激光扫描成像与异源CCD融合的连铸热坯表面缺陷检测方法研究,赵立明,重庆大学,2014-12-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1015017075.htm
面向开放式创新的产品集成设计理论与方法研究,李响,上海交通大学,2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1015033166.htm
民航企业会计模式研究,孙新宪,天津财经大学,2013-11-01,//cdmd.cnki.com.cn/Article/CDMD-10070-1015398230.htm
进化计算优化前向神经网络的学习方法研究,季伟东,东北林业大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10225-1013359208.htm
多卫星导航系统实时精密单点定位数据处理模型与方法,杨旭,中国矿业大学,2019-12-05,//cdmd.cnki.com.cn/Article/CDMD-10290-1020712109.htm
产业超网络建模及其应用研究,肖雯雯,山东大学,2018-05-18,//cdmd.cnki.com.cn/Article/CDMD-10422-1018107341.htm
金霉素发酵过程软测量建模及优化控制策略研究,杨建文,北京理工大学,2015-01-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1015029531.htm
