PaperName,Author,FromSchool,Time,Url
枫杨和湿地松幼苗生理参数的高光谱反演模型研究,李文敏,西北农林科技大学,2014-03-01,//cdmd.cnki.com.cn/Article/CDMD-10712-1014421098.htm
机器翻译上下文表示方法研究,陈科海,哈尔滨工业大学,2018-10-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1019645720.htm
天然气水合物（地球物理属性）的神经网络识别方法及软件开发,吕琳,吉林大学,2011-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1011105860.htm
机械手的神经网络稳定自适应控制,孙富春,清华大学,1997-09-01,//cdmd.cnki.com.cn/Article/CDMD-10003-2002051637.htm
时变时滞神经网络稳定性及同步控制研究,熊晶晶,东南大学,2018-05-20,//cdmd.cnki.com.cn/Article/CDMD-10286-1019650300.htm
忆阻神经网络的全电路设计及其应用,洪庆辉,华中科技大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1020412300.htm
几类神经网络模型的动力学分析,熊佩英,湖南大学,2013-10-10,//cdmd.cnki.com.cn/Article/CDMD-10532-1014237819.htm
大坝安全监控及评价的智能神经网络模型研究,闫滨,大连理工大学,2006-09-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2007207235.htm
模糊控制、神经网络和变结构控制的交叉结合及其应用研究,邱焕耀,华南理工大学,1999-05-01,//cdmd.cnki.com.cn/Article/CDMD-10561-2006148241.htm
灰色系统与神经网络分析方法及其应用研究,姜波,华中科技大学,2004-04-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2005038101.htm
几类不连续神经网络系统稳定性与同步性研究,邱红军,湖南师范大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10542-1020610213.htm
基于电压阈值测定法的外界因素对神经网络电兴奋性的影响及其相关分子机理研究,安帅,东南大学,2018-11-01,//cdmd.cnki.com.cn/Article/CDMD-10286-1019620147.htm
Pi-Sigma神经网络的几种梯度学习算法,熊焱,大连理工大学,2007-08-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2008035051.htm
基于机器学习的电磁场建模与设计研究,肖理业,电子科技大学,2019-03-06,//cdmd.cnki.com.cn/Article/CDMD-10614-1019851830.htm
忆阻神经网络的混沌性及几类时滞神经网络的同步研究,石艳超,电子科技大学,2014-10-13,//cdmd.cnki.com.cn/Article/CDMD-10614-1015712039.htm
多向联想记忆神经网络理论研究,周铁军,中南大学,2007-05-01,//cdmd.cnki.com.cn/Article/CDMD-10533-2007197933.htm
机器学习在量子物理学中的应用,梁霄,中国科学技术大学,2019-05-28,//cdmd.cnki.com.cn/Article/CDMD-10358-1019057926.htm
神经网络集成及其在地震预报中的应用研究,刘悦,上海大学,2005-08-01,//cdmd.cnki.com.cn/Article/CDMD-11903-2006176074.htm
一类非线性多变量系统的神经网络在线解耦控制,李新利,华北电力大学（北京）,2008-12-01,//cdmd.cnki.com.cn/Article/CDMD-11412-2009106154.htm
终态神经网络及其相关应用,孔颖,浙江工业大学,2017-10-21,//cdmd.cnki.com.cn/Article/CDMD-10337-1018044332.htm
基于蒙特卡洛神经网络算法的不平衡数据分类研究,冯芳,兰州大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10730-1020603318.htm
具有连续或不连续激活函数的忆阻神经网络的同步控制研究,阿卜杜杰力力·阿卜杜热合曼,新疆大学,2016-05-26,//cdmd.cnki.com.cn/Article/CDMD-10755-1016767978.htm
无传感器永磁同步电动机伺服系统的智能自适应鲁棒控制研究,JON RYONG HO,东北大学,2015-05-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1016009216.htm
忆阻多层神经网络的设计及其应用,张洋,华中科技大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1017144718.htm
基于深度学习的手语识别技术研究,黄杰,中国科学技术大学,2018-06-02,//cdmd.cnki.com.cn/Article/CDMD-10358-1018095980.htm
基于深度学习的遥感影像变化检测方法研究,王庆,武汉大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1019607846.htm
深度神经网络的核映射结构和跨连结构研究,张婷,北京工业大学,2018-07-09,//cdmd.cnki.com.cn/Article/CDMD-10005-1019700366.htm
道路交通规划关键指标预测方法研究,倪同和,吉林大学,2011-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1011103119.htm
基于两类激励函数的分数阶神经网络的动力学行为研究,丁芝侠,华中科技大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1017145960.htm
小波神经网络算法及其船舶运动控制应用研究,章文俊,大连海事大学,2014-04-12,//cdmd.cnki.com.cn/Article/CDMD-10151-1014249570.htm
几类神经网络的稳定性理论及应用,欧阳德强,电子科技大学,2020-10-10,//cdmd.cnki.com.cn/Article/CDMD-10614-1021521538.htm
基于模糊神经网络盲均衡算法的研究,张晓琴,太原理工大学,2008-05-01,//cdmd.cnki.com.cn/Article/CDMD-10112-2008134061.htm
无速度传感器感应电机的神经网络鲁棒自适应控制理论研究,陈维,湖南大学,2009-06-01,//cdmd.cnki.com.cn/Article/CDMD-10532-2010237493.htm
基于机器学习构建2型糖尿病并发肾脏病中西医多模态特征融合预测模型,夏庭伟,成都中医药大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10633-1020417408.htm
糖脂代谢病中医舌象特征研究,林育,广州中医药大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10572-1019223911.htm
基于神经网络方法的三维力柔性触觉传感器阵列解耦研究,王菲露,中国科学技术大学,2014-09-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1014432181.htm
参数化模糊遗传神经网络及在植物病害预测的应用,熊雪梅,南京农业大学,2004-12-01,//cdmd.cnki.com.cn/Article/CDMD-10307-2005020027.htm
基于智能算法的目标威胁估计,王改革,中国科学院研究生院（长春光学精密机械与物理研究所）,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1013293648.htm
神经网络及在网络用户行为分析中的应用研究,左琳,电子科技大学,2011-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1011191747.htm
人工神经网络在纺织中的应用研究,张瑞林,浙江大学,2001-07-20,//cdmd.cnki.com.cn/Article/CDMD-10335-2001015077.htm
混合时滞神经网络的稳定性研究及在电力系统中的应用,王晓红,华中科技大学,2013-07-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1014146564.htm
