PaperName,Author,FromSchool,Time,Url
高速公路智能网联汽车下匝道换道控制与评价研究,董长印,东南大学,2020-05-20,//cdmd.cnki.com.cn/Article/CDMD-10286-1021579536.htm
危险交通场景下的智能汽车控制策略研究,边辰通,东南大学,2020-03-17,//cdmd.cnki.com.cn/Article/CDMD-10286-1021579201.htm
面向人机共驾控制权决策的人-车风险等级预测方法研究,郭柏苍,吉林大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1021095337.htm
高速列车速度跟踪与黏着防滑控制策略研究,徐传芳,大连理工大学,2020-09-03,//cdmd.cnki.com.cn/Article/CDMD-10141-1021002278.htm
电驱动车辆状态估计与节能控制,张营,湖南大学,2019-12-27,//cdmd.cnki.com.cn/Article/CDMD-10532-1020405971.htm
舰载机自动着舰系统纵向控制策略研究,杨智博,哈尔滨工程大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1020160633.htm
车联网物理层认证方法及测试技术研究,邵亚萌,吉林大学,2020-11-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1021002771.htm
面向混合交通流的智能网联汽车换道策略研究与实现,王振,长安大学,2020-06-15,//cdmd.cnki.com.cn/Article/CDMD-10710-1021567435.htm
深度强化学习中样本效率提升方法研究,刘国庆,中国科学技术大学,2021-04-13,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076490.htm
车辆自适应巡航跟随控制技术研究,马国成,北京理工大学,2014-12-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1015029603.htm
基于浅层学习引导深度学习的行人检测,刘弋锋,武汉大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1016124329.htm
智能车辆自主导航中避障路径规划与跟踪控制研究,汪明磊,合肥工业大学,2013-10-01,//cdmd.cnki.com.cn/Article/CDMD-10359-1014120914.htm
基于图像分析和深度学习的船名标识字符检测与识别研究,刘宝龙,浙江大学,2018-07-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1018254761.htm
实时双目立体匹配算法研究与实现,陈彬,武汉科技大学,2014-12-01,//cdmd.cnki.com.cn/Article/CDMD-10488-1015532696.htm
滚珠丝杠式电动舵机非线性分析及控制策略研究,张明月,中国科学院研究生院(长春光学精密机械与物理研究所),2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1014263861.htm
交通标志检测与分类算法研究,王刚毅,哈尔滨工业大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1013045213.htm
车联网环境下高速公路车辆跟驰模型及仿真研究,顾海燕,东南大学,2017-02-26,//cdmd.cnki.com.cn/Article/CDMD-10286-1017171093.htm
公共外交视阈下中国传统文化的价值分析,岳文典,中共中央党校,2014-04-01,//cdmd.cnki.com.cn/Article/CDMD-80000-1014336367.htm
智能汽车方向与速度综合决策的混合机理与规则建模研究,张立增,吉林大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1017165926.htm
典型国家汽车产业国际竞争力比较研究,曹悦恒,吉林大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1018225529.htm
城区动态环境下智能车辆行为决策研究,宋威龙,北京理工大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1018811953.htm
基于值函数估计的强化学习算法研究,陈兴国,南京大学,2013-11-01,//cdmd.cnki.com.cn/Article/CDMD-10284-1014136534.htm
视觉导航式智能车辆横向与纵向控制研究,郭景华,大连理工大学,2012-06-15,//cdmd.cnki.com.cn/Article/CDMD-10141-1013197412.htm
智能车行车环境视觉感知关键技术研究,梁敏健,长安大学,2017-10-09,//cdmd.cnki.com.cn/Article/CDMD-10710-1018815475.htm
深度模型及其在视觉文字分析中的应用,张树业,华南理工大学,2016-04-12,//cdmd.cnki.com.cn/Article/CDMD-10561-1016770438.htm
基于多质点模型的高速列车自动驾驶预测控制,王龙生,北京交通大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10004-1016120636.htm
汽车队列行驶的气动特性研究,贺宝琴,吉林大学,2009-04-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2009093431.htm
汽车—驾驶员—环境闭环系统操纵稳定性虚拟试验技术的研究,尹念东,中国农业大学,2001-05-25,//cdmd.cnki.com.cn/Article/CDMD-10019-2001011672.htm
噪声野值下的随机有限集多目标跟踪算法研究,王明杰,西安电子科技大学,2019-03-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020000347.htm
面向交通场景的空间布局理解和语义分割方法研究,邓燕子,西安电子科技大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1018046117.htm
多自治车辆协同消息调度机制研究,刘明剑,大连理工大学,2017-11-30,//cdmd.cnki.com.cn/Article/CDMD-10141-1018038254.htm
快速高效的HEVC无损压缩编码方法研究,徐伟哲,哈尔滨工业大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1019645825.htm
远程弹箭中末段精确制导技术研究,王伟,北京理工大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1020708602.htm
面向视障出行辅助的视觉感知技术研究,程瑞琦,浙江大学,2020-06-22,//cdmd.cnki.com.cn/Article/CDMD-10335-1021001157.htm
小麦智能精播系统及自主导航机理研究与实现,丁筱玲,山东大学,2018-09-16,//cdmd.cnki.com.cn/Article/CDMD-10422-1019013409.htm
面向智能车的道路场景建模与高精度定位研究,李祎承,武汉理工大学,2018-03-01,//cdmd.cnki.com.cn/Article/CDMD-10497-1019831430.htm
云环境下的身份认证与数据安全技术研究,韩琪,西安电子科技大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019002968.htm
高速磁浮列车最优速度曲线及其跟踪控制研究,杨光,北京交通大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-10004-2008032181.htm
基于弱监督学习的物体检测及其在图像分类中的应用,唐芃,华中科技大学,2019-05-23,//cdmd.cnki.com.cn/Article/CDMD-10487-1019617955.htm
高速动车组自适应速度跟踪控制,李中奇,南昌大学,2015-12-09,//cdmd.cnki.com.cn/Article/CDMD-10403-1016031585.htm
交通标志检测与识别研究,朱盈盈,华中科技大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1018210584.htm
边缘计算中的高能效与负载均衡技术研究,任晨珊,北京邮电大学,2019-09-19,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162592.htm
调频序列汽车雷达信号处理方法研究,王元恺,南京理工大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1019159090.htm
基于深度卷积神经网络多尺度共享与子块级联的物体识别,姜晓恒,天津大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1018015453.htm
基于NOMA的物联网网络资源优化框架,Wali Ullah Khan,山东大学,2020-06-15,//cdmd.cnki.com.cn/Article/CDMD-10422-1020139141.htm
内燃牵引货物列车节能操纵模型与实时优化算法,柏赟,北京交通大学,2010-06-01,//cdmd.cnki.com.cn/Article/CDMD-10004-2010259895.htm
城市道路信号交叉口车辆能耗及排放仿真优化研究,赵红星,兰州交通大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-10732-1020121689.htm
基于移动特征分析的车载网络数据传输技术研究,乔利强,北京邮电大学,2019-01-23,//cdmd.cnki.com.cn/Article/CDMD-10013-1019047421.htm
客车急转工况行驶稳定性及其控制技术研究,范李,武汉理工大学,2017-03-10,//cdmd.cnki.com.cn/Article/CDMD-10497-1019808875.htm
业务驱动的移动承载网络资源联合优化技术研究,于浩,北京邮电大学,2020-05-04,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162401.htm
GPS/SINS/MMW复合制导关键技术研究,赵占祥,南京理工大学,2006-11-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2007197025.htm
自然环境下交通标志检测若干关键问题研究,李厚杰,大连理工大学,2019-01-10,//cdmd.cnki.com.cn/Article/CDMD-10141-1019023792.htm
有限时间收敛的终端约束制导方法研究,张小件,西北工业大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1020706542.htm
基于深度学习的自然场景图像中文字检测的研究和应用,钟卓耀,华南理工大学,2020-04-17,//cdmd.cnki.com.cn/Article/CDMD-10561-1020334211.htm
面向非结构化道路的视觉导航关键技术研究,王燕清,哈尔滨理工大学,2011-03-01,//cdmd.cnki.com.cn/Article/CDMD-11914-1012256407.htm
基于深度学习的图像理解关键问题及实现技术研究,张军阳,国防科技大学,2018-10-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386006.htm
基于火灾危险性分析的客车防火开发体系研究,毛亚岐,中国科学技术大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1020092443.htm
自然图像分割的若干算法研究,戴令正,南京理工大学,2017-01-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1018081036.htm
切换Lur’e时滞系统的绝对稳定性,刘娟,吉林大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1020754184.htm
面向异构车联网的实时信息服务与任务迁移技术研究,王俊华,重庆大学,2019-06-03,//cdmd.cnki.com.cn/Article/CDMD-10611-1019905173.htm
基于老年人出行能力的高铁交通枢纽换乘系统评价及仿真,赵玮,武汉理工大学,2018-03-01,//cdmd.cnki.com.cn/Article/CDMD-10497-1019831871.htm
复杂场景下的视觉对象跟踪建模及算法研究,张元平,重庆大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1019887811.htm
5G稀疏多址接入的检测与分析,魏帆,上海交通大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1020727932.htm
基于点特征的多模与多视角图像非刚性配准算法研究,柳成荫,华中科技大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1018180755.htm
高精度光杠杆式微加速度计的研究,刘晓旻,浙江大学,2007-11-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2008084006.htm
城市车辆自组织网络分层多路径路由机制的研究,蔡震,北京交通大学,2020-09-01,//cdmd.cnki.com.cn/Article/CDMD-10004-1020444622.htm
面向低扭曲参数化的网格切割方法研究,柴双明,中国科学技术大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1019058034.htm
基于特征编码与池化的动作识别方法研究,卢修生,哈尔滨工业大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1020401273.htm
基于平等跨站选择权的城市轨道交通线路列车运行图优化,张培桐,西南交通大学,2019-04-18,//cdmd.cnki.com.cn/Article/CDMD-10613-1019951063.htm
土石方压实监控系统及其应用研究,张庆龙,清华大学,2018-02-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1019602899.htm
高鲁棒性BDS/GPS精密定位技术研究,宋玉龙,西北工业大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1018791662.htm
连通域标记算法的高速化研究及在纸病检测中的应用,赵晓,陕西科技大学,2019-03-01,//cdmd.cnki.com.cn/Article/CDMD-10708-1019132233.htm
Research on Video Forgery Detection Algorithms Using Phase Correlation Feature and Deep Learning,NGUYEN XUAN HAU,华南理工大学,2020-05-17,//cdmd.cnki.com.cn/Article/CDMD-10561-1020334382.htm
基于结构共用的智能电动车辆传感器优选配置与节能控制,解来卿,清华大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1020828917.htm
基于回复式神经网络的图像序列识别若干问题研究,刘丹,电子科技大学,2020-07-05,//cdmd.cnki.com.cn/Article/CDMD-10614-1021521442.htm
一种新型无线感应系统理论及其应用,谭启泉,西南交通大学,2003-06-01,//cdmd.cnki.com.cn/Article/CDMD-10613-2003081582.htm
面向边缘计算的端到端通信中无源光网络的协议设计与资源管理研究,申晓曼,浙江大学,2020-01-06,//cdmd.cnki.com.cn/Article/CDMD-10335-1021001140.htm
因素随机场景下边缘计算性能优化研究,张文宇,北京交通大学,2020-06-08,//cdmd.cnki.com.cn/Article/CDMD-10004-1020444447.htm
基于特征组合的视觉闭环检测研究,王小龙,西北工业大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1020706704.htm
特征辅助的目标机动检测技术,祝依龙,国防科学技术大学,2011-09-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1012020825.htm
智能医疗保健系统接入物联网的安全方法,Khan Jalaluddin,电子科技大学,2020-04-03,//cdmd.cnki.com.cn/Article/CDMD-10614-1021521779.htm
表观模型和决策模型下的视觉追踪算法研究,李鑫,哈尔滨工业大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1020401589.htm
图像/视频目标分割技术研究,肖华欣,国防科技大学,2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020385960.htm
盾构推进系统的机构-环境一体化建模与推进分区研究,郭文韬,上海交通大学,2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1019610394.htm
城市环境下高精度载波相位定位关键技术研究与实现,朱棣,北京邮电大学,2019-08-22,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162613.htm
组网和动平台摄像测量应用中的像机标定技术,关棒磊,国防科技大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020700877.htm
基于深度神经网络的图像特征表示方法研究,张芯,国防科技大学,2018-12-04,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386011.htm
视频人体运动的检测跟踪与识别,王磊,上海交通大学,2017-05-22,//cdmd.cnki.com.cn/Article/CDMD-10248-1019610522.htm
基于深度学习的自然场景图像的中文字检测和识别算法研究,任逍航,上海交通大学,2017-06-30,//cdmd.cnki.com.cn/Article/CDMD-10248-1019610581.htm
差分型思维进化算法在广义预测控制和动车组列车制动系统中的应用,郭红戈,太原理工大学,2013-11-01,//cdmd.cnki.com.cn/Article/CDMD-10112-1016327067.htm
面向医疗保险图像的文本检测与识别研究,谢屈波,华中科技大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1020411993.htm
线性多个体系统的最优分布式协同控制器设计,叶菲,上海交通大学,2017-12-06,//cdmd.cnki.com.cn/Article/CDMD-10248-1019640728.htm
具有鲁棒特性的高精度深度测量方法研究,李若岱,西安电子科技大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019002972.htm
基于网格的网络导航服务关键技术研究,李昌贵,解放军信息工程大学,2011-04-20,//cdmd.cnki.com.cn/Article/CDMD-90008-1012325189.htm
制导炸弹多模型及预测控制技术研究,张靖男,国防科学技术大学,2008-12-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2009213233.htm
基于相关滤波器和卷积神经网络的视觉跟踪方法研究,李冬冬,国防科技大学,2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386018.htm
高分辨率激光扫描点云语义标注研究,罗欢,厦门大学,2017-04-01,//cdmd.cnki.com.cn/Article/CDMD-10384-1017111806.htm
粒子滤波架构下视觉目标跟踪相关技术研究,代江华,华中科技大学,2010-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1014231491.htm
基于图的实时任务模型的可调度性分析与性能优化技术研究,彭超,国防科技大学,2019-04-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020385985.htm
落角约束下指令峰值最小的制导控制问题研究,郭琨,北京理工大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1020708600.htm
面向复杂场景的运动目标检测方法研究,韩光,东北大学,2016-10-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1019030892.htm
基于有监督分层狄里克雷过程的对象分割模型,刘涛,北京邮电大学,2016-01-04,//cdmd.cnki.com.cn/Article/CDMD-10013-1017292033.htm
基于生存理论的混杂动态博弈若干问题研究,韩艳丽,上海理工大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10252-1020610790.htm
面向公路网络规划及智能运输系统交通分配理论与方法研究,许伦辉,华南理工大学,1999-05-01,//cdmd.cnki.com.cn/Article/CDMD-10561-2006148242.htm
基于自然驾驶数据的变道预测及控制研究,周洲,武汉理工大学,2019-09-24,//cdmd.cnki.com.cn/Article/CDMD-10497-1021652458.htm
地下停车场多尺度建模与智能车高精度定位方法研究,黄刚,武汉理工大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10497-1021652938.htm
基于软件定义网的多维多域光网络带宽资源优化技术研究,王富,北京邮电大学,2020-05-29,//cdmd.cnki.com.cn/Article/CDMD-10013-1021025220.htm
基于随机几何的移动异构网络性能分析,于新磊,北京邮电大学,2020-06-16,//cdmd.cnki.com.cn/Article/CDMD-10013-1021025225.htm
几类模糊测度的模型检测方法研究,邓辉,西安电子科技大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020162879.htm
基于深度非线性特征表示方法的图像处理研究,王正珏,西安电子科技大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020162850.htm
面向复杂场景的目标六自由度姿态估计关键技术研究,吕成志,华南理工大学,2020-11-02,//cdmd.cnki.com.cn/Article/CDMD-10561-1021546388.htm
复杂环境下的场景语义理解及其关键技术研究,王丹,华南理工大学,2020-10-26,//cdmd.cnki.com.cn/Article/CDMD-10561-1021546389.htm
基于水平集方法的活动轮廓模型在图像分割中的应用研究,戴铭,华南理工大学,2020-09-29,//cdmd.cnki.com.cn/Article/CDMD-10561-1021546441.htm
车载边缘信息系统中通信与缓存技术研究,张尧,西安电子科技大学,2020-08-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020162798.htm
基于候选区域目标检测的关键技术研究,王春哲,中国科学院大学(中国科学院国家空间科学中心),2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-80073-1021011763.htm
基于单光子的非视域成像方法与地下洞穴应用研究,邬京耀,中国科学院大学(中国科学院西安光学精密机械研究所),2020-09-01,//cdmd.cnki.com.cn/Article/CDMD-80142-1021512647.htm
单光子探测编码技术及图像重构算法研究,陈松懋,中国科学院大学(中国科学院西安光学精密机械研究所),2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-80142-1021512653.htm
基于RGB-D图像的视觉显著性关键技术研究,梁芳芳,北京工业大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10005-1021562979.htm
异源视觉道路行车场景的交通对象分类检测算法研究,宋永超,长安大学,2020-07-15,//cdmd.cnki.com.cn/Article/CDMD-10710-1021565858.htm
车联网协作缓存策略与编码辅助数据传输,马俊超,西南交通大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1021574454.htm
基于微多普勒特性的人体运动识别方法研究,杨阳,天津大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1020433434.htm
分布式激光雷达与视觉信息融合关键技术研究,尹露,武汉大学,2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1021532831.htm
宽带无线网络非正交多址接入关键技术研究与性能分析,章正权,西南交通大学,2019-04-24,//cdmd.cnki.com.cn/Article/CDMD-10613-1021576952.htm
基于智能网联车辆可控性的高速公路与城市道路混合交通流主动控制方法,吴霞,长安大学,2020-10-15,//cdmd.cnki.com.cn/Article/CDMD-10710-1021565846.htm
基于自动驾驶与共享出行方式的出行路径与出发时刻选择机理及控制策略研究,李瑞杰,西南交通大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1021574202.htm
面向不确定性系统的列车自动驾驶算法研究,汤辉玥,西南交通大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1021574467.htm
单频多模GNSS/INS/视觉紧组合高精度位姿估计方法研究,李团,武汉大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1019607469.htm
基于深度学习的高分辨遥感影像建筑物提取技术研究,李祥,中国科学院大学(中国科学院遥感与数字地球研究所),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-80070-1021561625.htm
深度神经网络压缩与加速关键技术的研究,林绍辉,厦门大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10384-1019076754.htm
基于全卷积模型的显著性目标检测算法研究,张平平,大连理工大学,2020-06-02,//cdmd.cnki.com.cn/Article/CDMD-10141-1020109488.htm
红外图像的目标识别研究,Khellal Atmane（克莱）,北京理工大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1021568695.htm
基于深度学习的字符串识别研究,占鸿渐,华东师范大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10269-1021595484.htm
复杂场景文本检测方法研究,侯杰波,北京科技大学,2021-05-31,//cdmd.cnki.com.cn/Article/CDMD-10008-1021064903.htm
基于光场成像的行人检测方法研究,赵宇峰,天津理工大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10060-1021595246.htm
基于钙钛矿单晶材料的光电探测器研究,邹雨婷,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1021043153.htm
贝叶斯深度标签分布学习不确定度的研究与应用,郑芮,中国科学技术大学,2021-05-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072585.htm
图像识别中小样本学习方法与模型轻量化研究,李文静,中国科学技术大学,2021-05-28,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072505.htm
基于深度融合模型的多尺度目标检测方法研究,焦林,中国科学技术大学,2021-05-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072518.htm
面向视频和点云数据的目标检测方法研究,邓家俊,中国科学技术大学,2021-05-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072561.htm
网格参数化的高效优化方法研究,叶春阳,中国科学技术大学,2021-05-22,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076020.htm
光学图像边缘检测技术研究,刘世凯,中国科学技术大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076264.htm
单频多模GNSS/INS/视觉紧组合高精度位姿估计方法研究,李团,武汉大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1019607469.htm
基于深度学习的高分辨遥感影像建筑物提取技术研究,李祥,中国科学院大学(中国科学院遥感与数字地球研究所),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-80070-1021561625.htm
深度神经网络压缩与加速关键技术的研究,林绍辉,厦门大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10384-1019076754.htm
基于全卷积模型的显著性目标检测算法研究,张平平,大连理工大学,2020-06-02,//cdmd.cnki.com.cn/Article/CDMD-10141-1020109488.htm
红外图像的目标识别研究,Khellal Atmane（克莱）,北京理工大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1021568695.htm
基于深度学习的字符串识别研究,占鸿渐,华东师范大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10269-1021595484.htm
复杂场景文本检测方法研究,侯杰波,北京科技大学,2021-05-31,//cdmd.cnki.com.cn/Article/CDMD-10008-1021064903.htm
基于光场成像的行人检测方法研究,赵宇峰,天津理工大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10060-1021595246.htm
基于钙钛矿单晶材料的光电探测器研究,邹雨婷,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1021043153.htm
贝叶斯深度标签分布学习不确定度的研究与应用,郑芮,中国科学技术大学,2021-05-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072585.htm
图像识别中小样本学习方法与模型轻量化研究,李文静,中国科学技术大学,2021-05-28,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072505.htm
基于深度融合模型的多尺度目标检测方法研究,焦林,中国科学技术大学,2021-05-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072518.htm
面向视频和点云数据的目标检测方法研究,邓家俊,中国科学技术大学,2021-05-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072561.htm
网格参数化的高效优化方法研究,叶春阳,中国科学技术大学,2021-05-22,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076020.htm
光学图像边缘检测技术研究,刘世凯,中国科学技术大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076264.htm
单频多模GNSS/INS/视觉紧组合高精度位姿估计方法研究,李团,武汉大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1019607469.htm
基于深度学习的高分辨遥感影像建筑物提取技术研究,李祥,中国科学院大学(中国科学院遥感与数字地球研究所),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-80070-1021561625.htm
深度神经网络压缩与加速关键技术的研究,林绍辉,厦门大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10384-1019076754.htm
基于全卷积模型的显著性目标检测算法研究,张平平,大连理工大学,2020-06-02,//cdmd.cnki.com.cn/Article/CDMD-10141-1020109488.htm
红外图像的目标识别研究,Khellal Atmane（克莱）,北京理工大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1021568695.htm
基于深度学习的字符串识别研究,占鸿渐,华东师范大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10269-1021595484.htm
复杂场景文本检测方法研究,侯杰波,北京科技大学,2021-05-31,//cdmd.cnki.com.cn/Article/CDMD-10008-1021064903.htm
基于光场成像的行人检测方法研究,赵宇峰,天津理工大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10060-1021595246.htm
基于钙钛矿单晶材料的光电探测器研究,邹雨婷,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1021043153.htm
贝叶斯深度标签分布学习不确定度的研究与应用,郑芮,中国科学技术大学,2021-05-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072585.htm
图像识别中小样本学习方法与模型轻量化研究,李文静,中国科学技术大学,2021-05-28,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072505.htm
基于深度融合模型的多尺度目标检测方法研究,焦林,中国科学技术大学,2021-05-26,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072518.htm
面向视频和点云数据的目标检测方法研究,邓家俊,中国科学技术大学,2021-05-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072561.htm
