PaperName,Author,FromSchool,Time,Url
基于深度学习的个性化物品推荐研究,吴国栋,东华大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10255-1020757363.htm
基于深度学习的淡水湿地遥感精细分类研究,孟祥锐,哈尔滨师范大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-10231-1020715684.htm
对抗学习在光学遥感影像分类及变化检测中的方法研究,方博,武汉大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1020604433.htm
基于深度学习的图像分类方法研究,孟丹,华东师范大学,2017-04-01,//cdmd.cnki.com.cn/Article/CDMD-10269-1017074224.htm
面向汽车自动驾驶的模拟图像生成技术及应用研究,刘镇疑,吉林大学,2021-03-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1021100973.htm
结合发音特征与深度学习的语音生成方法研究,刘正晨,中国科学技术大学,2018-05-08,//cdmd.cnki.com.cn/Article/CDMD-10358-1018095959.htm
异构融合平台上的数据流运行时系统研究,林晗,中国科学技术大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1019263304.htm
基于视觉的人体动作识别研究,王亮亮,哈尔滨工业大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1017862255.htm
基于深度学习的广告点击率预测方法研究,王倩倩,山东师范大学,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10445-1020032068.htm
基于深度学习的空间结构光场信息提取及通信研究,刘俊敏,深圳大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10590-1019909637.htm
推荐系统中面向评分和文本数据挖掘的若干关键技术研究,徐原博,吉林大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1019162401.htm
基于迁移学习的故障诊断方法研究,陈丹敏,战略支援部队信息工程大学,2020-04-30,//cdmd.cnki.com.cn/Article/CDMD-91037-1020764432.htm
面向遥感影像分类、目标识别及提取的深度学习方法研究,李唯嘉,清华大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1020829014.htm
从虚拟到现实的智能车辆深度强化学习控制研究,杨顺,吉林大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1019157587.htm
中小学智慧教学评价指标体系构建的研究,孙聘,东北师范大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10200-1018706136.htm
基于稀疏表示和深度学习的极化SAR图像分类,陈彦桥,西安电子科技大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020035973.htm
基于图像深度学习的小麦干旱识别和分级研究,安江勇,中国农业科学院,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-82101-1020089840.htm
基于压缩感知和深度学习的超分辨成像方法研究,张旭东,中国科学院大学(中国科学院上海技术物理研究所),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-80143-1019675051.htm
基于小规模GPU集群平台的深度学习任务调度研究,陈照云,国防科技大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828332.htm
基于深度学习的目标跟踪研究,卢宪凯,上海交通大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1019640721.htm
基于深度学习的结构化数据问答方法研究,朱署光,北京邮电大学,2020-11-06,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162433.htm
基于局部线性表达和深度学习的医学图像分析,庞树茂,南方医科大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-12121-1019173618.htm
水工岩体地质图像数据深度挖掘与智能分析理论方法及应用,张野,天津大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1021721554.htm
数据内蕴结构驱动的深度学习遥感图像分类,龚智强,国防科技大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828420.htm
面向深度学习算法的DSP关键技术研究,杨超,国防科技大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828522.htm
基于深度学习的短期风电输出功率预测研究,王永生,内蒙古农业大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10129-1021758665.htm
深度学习视野下高中文言文教学设计与实施策略研究,刘倩,东北师范大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10200-1020656963.htm
基于深度学习的遥感图像语义分割问题研究,王宇浩,北京科技大学,2020-05-29,//cdmd.cnki.com.cn/Article/CDMD-10008-1020109077.htm
小样本心音分类方法研究,韩威,广东工业大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-11845-1020086894.htm
基于卷积神经网络的交通密度估计及车辆检测方法研究,罗志明,厦门大学,2017-12-01,//cdmd.cnki.com.cn/Article/CDMD-10384-1018041759.htm
深度学习框架下的极化SAR影像信息表达与分类研究,王磊,武汉大学,2020-05-29,//cdmd.cnki.com.cn/Article/CDMD-10486-1020966892.htm
基于深度学习的互联网健康数据分析技术研究,陈信欢,清华大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1019602960.htm
基于深度学习的高血压病肝火亢盛证面部色诊研究,李佳佳,中国中医科学院,2020-06-20,//cdmd.cnki.com.cn/Article/CDMD-84502-1020085745.htm
基于深度学习的网络流量异常检测及隐私安全防护研究,闫晓丹,北京邮电大学,2020-06-06,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162498.htm
深度学习方法研究及在偏光片缺陷检测中的应用,刘瑞珍,太原科技大学,2020-04-19,//cdmd.cnki.com.cn/Article/CDMD-10109-1020314744.htm
肌电手势识别中的多流融合和多视图深度学习方法研究,卫文韬,浙江大学,2018-05-03,//cdmd.cnki.com.cn/Article/CDMD-10335-1018254747.htm
人工智能在早期肺腺癌及新型冠状病毒肺炎CT诊断的研究,孟繁杨,吉林大学,2021-05-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1021102383.htm
特定辐射源智能识别技术研究,陈沛铂,国防科技大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828449.htm
基于深度学习的高分遥感图像建筑物自动提取方法研究,张颜,重庆大学,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1020357744.htm
面向边缘智能人体行为识别关键技术研究,代成,电子科技大学,2021-04-09,//cdmd.cnki.com.cn/Article/CDMD-10614-1021744182.htm
基于深度学习的城市时空序列预测模型及应用研究,杜圣东,西南交通大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1021574494.htm
基于深度学习的跨媒体社交网络安全话题挖掘与探索研究,周南,北京邮电大学,2020-08-19,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162399.htm
基于深度学习的说话人无关单通道语音分离,王燕南,中国科学技术大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1017065348.htm
基于深度学习的中国北方草地生态系统呼吸估算研究,朱晓波,西南大学,2020-05-24,//cdmd.cnki.com.cn/Article/CDMD-10635-1020329740.htm
基于深度学习的轮胎缺陷无损检测与分类技术研究,崔雪红,青岛科技大学,2018-04-20,//cdmd.cnki.com.cn/Article/CDMD-10426-1018831445.htm
图像和视频的深度压缩感知,石武祯,哈尔滨工业大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1020401606.htm
基于深度学习的时间序列分类和预测研究,Amadu Fullah Kamara,中国科学技术大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1020158832.htm
基于深度残差学习的风电齿轮箱故障诊断,赵明航,重庆大学,2018-11-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1019817187.htm
基于深度学习的行人再识别研究,朱福庆,大连理工大学,2018-03-12,//cdmd.cnki.com.cn/Article/CDMD-10141-1018045543.htm
基于无监督深度学习的PET静态图像及参数图像去噪研究,崔佳楠,浙江大学,2020-06-22,//cdmd.cnki.com.cn/Article/CDMD-10335-1021001156.htm
基于CT影像组学精准预测非小细胞肺癌术后预后的研究,陈鑫,南方医科大学,2020-11-25,//cdmd.cnki.com.cn/Article/CDMD-12121-1021049602.htm
基于深度学习的层状储层中随钻电磁波测井资料的正反演研究,朱高阳,山东大学,2020-06-15,//cdmd.cnki.com.cn/Article/CDMD-10422-1020139154.htm
药物互作数据的挖掘与预测研究,胡姗姗,安徽大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10357-1019130317.htm
基于深度学习的药物重定位方法研究,马浚,兰州大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10730-1019873380.htm
基于深度学习的表示学习算法研究,朱毅,合肥工业大学,2018-07-01,//cdmd.cnki.com.cn/Article/CDMD-10359-1020065787.htm
基于结构化深度学习的语音识别自适应技术研究,谭天,上海交通大学,2018-07-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1019640766.htm
融合先验解剖结构的左心室三维超声心动图分割方法研究,董素宇,哈尔滨工业大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1020401650.htm
基于深度神经网络的流体动画研究,肖祥云,上海交通大学,2019-05-19,//cdmd.cnki.com.cn/Article/CDMD-10248-1020727980.htm
基于深度学习的实时多目标跟踪关键技术的研究,李沐雨,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1020065832.htm
川西坳陷沙溪庙组致密砂岩优质储层识别及预测方法研究,张国印,中国石油大学(北京),2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-11414-1020429818.htm
特定辐射源智能识别技术研究,杨凯,国防科技大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828448.htm
Key Issues and Patterns for Detection and Prediction in Time-Evolving Data Streams,Stephen Manko Wambura,西安电子科技大学,2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1021034278.htm
基于深度学习的影像组学在胸腺瘤诊断及组织病理学风险评估中的应用,韩小伟,北京协和医学院,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10023-1021027735.htm
基于激光点云的复杂三维场景多态目标语义分割技术研究,张蕊,战略支援部队信息工程大学,2018-04-20,//cdmd.cnki.com.cn/Article/CDMD-91037-1018841733.htm
基于深度学习的说话人识别建模研究,酆勇,重庆大学,2016-12-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1017801907.htm
基于视觉显著性的显著区域提取方法及其应用研究,梁晔,北京交通大学,2018-03-01,//cdmd.cnki.com.cn/Article/CDMD-10004-1018082158.htm
基于自回归深度神经网络的单通道语音分离方法研究,李曾玺,中国科学技术大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1019057788.htm
基于视觉计算和人类感知的图像质量评价研究,侯伟龙,西安电子科技大学,2015-11-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016247720.htm
基于深度学习的单目SLAM关键技术研究,丁银章,浙江大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1020435419.htm
深度学习模型的高效训练算法研究,陈凯,中国科学技术大学,2016-04-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1016103248.htm
语种识别深度学习方法研究,蒋兵,中国科学技术大学,2015-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1015615915.htm
基于多源遥感数据的城市目标智能识别方法研究,杨小飞,哈尔滨工业大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10213-1020401439.htm
基于深度学习的三维形状理解,陈明佳,华东师范大学,2020-05-26,//cdmd.cnki.com.cn/Article/CDMD-10269-1020961631.htm
基于深度学习的个人信用风险评估研究,杨德杰,中央财经大学,2019-12-08,//cdmd.cnki.com.cn/Article/CDMD-10034-1020606251.htm
基于深度学习技术-Faster R-CNN对颈脊髓损伤及颈间盘疾病核磁图像的识别检测,马少龙,吉林大学,2020-11-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1021002784.htm
医学脑图像小体积弥散性病变分割深入研究,张月,中国科学院大学(中国科学院上海技术物理研究所),2020-11-01,//cdmd.cnki.com.cn/Article/CDMD-80143-1021705529.htm
进展期宫颈癌深度学习生存预测模型的建立与一项前瞻性相关性研究,刘艺,山东大学,2021-05-20,//cdmd.cnki.com.cn/Article/CDMD-10422-1021035464.htm
基于深度学习的大气环境监测系统关键技术研究,马元婧,中国科学院大学(中国科学院沈阳计算技术研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80133-1021630743.htm
深度学习并行分布式训练机制研究,姚琼杰,华中科技大学,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1021726830.htm
基于机器学习的多目标猪只状态与个体行为识别研究,康飞龙,内蒙古农业大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10129-1018881764.htm
深度学习在古建筑表面损伤检测中的应用研究,王念念,大连理工大学,2019-09-06,//cdmd.cnki.com.cn/Article/CDMD-10141-1019243428.htm
基于深度学习的交通流量预测及乳糜泻病定量分析研究与应用,周腾,华南理工大学,2017-06-05,//cdmd.cnki.com.cn/Article/CDMD-10561-1018809340.htm
基于深度学习的文本表示与分类方法研究,闫琰,北京科技大学,2016-06-06,//cdmd.cnki.com.cn/Article/CDMD-10008-1016100026.htm
基于编码-解码模型的二维结构文本识别研究,张建树,中国科学技术大学,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1020088506.htm
基于机器学习的肿瘤基因表达谱数据分析方法研究,刘健,中国矿业大学,2018-10-19,//cdmd.cnki.com.cn/Article/CDMD-10290-1019812097.htm
基于人脸局部信息生物特征识别若干问题研究,李云飞,西安电子科技大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019000267.htm
眼睑肿瘤病理特征分析及基于新型人工智能算法的诊断应用研究,王琳艳,浙江大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1020435676.htm
基于机器学习技术的蛋白质—配体对接关键计算问题研究,李海鸥,苏州大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10285-1018030534.htm
MR影像组学和深度学习在胶质瘤术前诊断评估中的应用,董飞,浙江大学,2019-03-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1019261690.htm
面向5G应用的认知数据中心互连网络架构设计与关键技术研究,江涛,华中科技大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1019617958.htm
日本小学国语教育中的思维能力培养研究,洪优,上海外国语大学,2017-12-01,//cdmd.cnki.com.cn/Article/CDMD-10271-1018040460.htm
基于深度学习的暴力检测及人脸识别方法研究,丁春辉,中国科学技术大学,2017-04-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1017065366.htm
基于智能学习算法的布匹瑕疵检测方法研究,管淼,苏州大学,2019-03-01,//cdmd.cnki.com.cn/Article/CDMD-10285-1019259662.htm
基于视觉认知模型的乳腺肿块诊断算法研究,王红玉,西北大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10697-1018106680.htm
基于样本和深度学习的图像修复方法研究,强振平,云南大学,2018-03-01,//cdmd.cnki.com.cn/Article/CDMD-10673-1018246729.htm
基于嵌入式并行运算架构深度学习的电力线路非正常状态分析研究,陈子明,华南理工大学,2019-07-04,//cdmd.cnki.com.cn/Article/CDMD-10561-1020617162.htm
基于深度学习表征的图像检索技术,孙韶言,中国科学技术大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1017192053.htm
基于卷积神经网络的高能物理事例特征信息在线提取算法研究,艾鹏程,华中师范大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10511-1020128592.htm
关于信息物理系统安全的关键问题研究,邹敏辉,重庆大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1018856011.htm
基于多样化内容数据的个性化推荐系统,练建勋,中国科学技术大学,2018-05-18,//cdmd.cnki.com.cn/Article/CDMD-10358-1018104965.htm
我国金融系统安全评价与风险预警研究,梁永礼,北京交通大学,2018-09-01,//cdmd.cnki.com.cn/Article/CDMD-10004-1018316255.htm
领域知识驱动的深度学习单幅图像去雨研究,傅雪阳,厦门大学,2018-08-01,//cdmd.cnki.com.cn/Article/CDMD-10384-1018257290.htm
Nonlinear Optimization and Dimensional Reduction Via Spearman Correlation Analysis,Muhammad Saddam Khokhar,江苏大学,2020-04-23,//cdmd.cnki.com.cn/Article/CDMD-10299-1020758495.htm
基于深度学习的图像分类,孙炜晨,北京邮电大学,2016-10-01,//cdmd.cnki.com.cn/Article/CDMD-10013-1017289472.htm
基于深度学习和双目视觉的工业机器人抓取方法研究,唐洪,华南理工大学,2017-12-29,//cdmd.cnki.com.cn/Article/CDMD-10561-1018874097.htm
深度学习在钢板表面缺陷与字符识别中的应用,贺笛,北京科技大学,2020-11-03,//cdmd.cnki.com.cn/Article/CDMD-10008-1021001320.htm
基于深度学习的视觉目标跟踪算法研究,朱均安,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1021008317.htm
岩质隧道炮孔图像识别算法及光面爆破参数优化研究,张万志,山东大学,2019-10-07,//cdmd.cnki.com.cn/Article/CDMD-10422-1020009306.htm
高光谱遥感影像光谱降维与空谱联合分类方法研究,胡立栓,中国地质大学(北京),2018-10-01,//cdmd.cnki.com.cn/Article/CDMD-11415-1019014506.htm
面向高分辨率遥感影像分析的深度学习方法研究,张帆,武汉大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1017192095.htm
基于生物视觉模型的行人识别研究,王璇,福建师范大学,2019-05-31,//cdmd.cnki.com.cn/Article/CDMD-10394-1020605797.htm
基于深度学习的复杂交通环境下目标跟踪与轨迹预测研究,高铭,吉林大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1020754753.htm
基于特征学习的无约束环境下的人脸识别研究,田雷,北京邮电大学,2018-09-03,//cdmd.cnki.com.cn/Article/CDMD-10013-1018313462.htm
基于深度学习的野外巡线系统图像目标检测研究,王振华,中国地质大学(北京),2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-11415-1019014505.htm
面向图像细节优化的快速磁共振成像,程静,中国科学院大学(中国科学院深圳先进技术研究院),2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-80177-1019955028.htm
深度学习下的影像识别研究,祁雷,中国科学院大学(中国科学院西安光学精密机械研究所),2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-80142-1020711693.htm
基于深度学习和多尺度多特征融合的高分辨率遥感地表覆盖分类研究,张书瑜,浙江大学,2020-06-10,//cdmd.cnki.com.cn/Article/CDMD-10335-1020413419.htm
基于深度学习的视频编码技术研究,王洋,哈尔滨工业大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1019645944.htm
场景分类中上下文特征描述模型的研究,史静,西安理工大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10700-1020306372.htm
气候与地形因子对浑善达克沙地ANPP的影响,王雨晴,内蒙古农业大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10129-1021758345.htm
二维图像去反射和三维点云分析的深度学习模型研究,常亚坤,西安电子科技大学,2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1021034216.htm
基于限制玻尔兹曼机的深度学习模型改进及应用,王海波,哈尔滨工程大学,2019-03-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1020159051.htm
基于深度学习的绞线式弹性毫微型插针表面缺陷检测关键技术研究,杨静,贵州大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10657-1020768818.htm
基于深度学习的在线社交网络中的恶意帐户分类,王洋（Putra Wanda）,哈尔滨理工大学,2020-10-26,//cdmd.cnki.com.cn/Article/CDMD-10214-1021002643.htm
深层动态概率模型的构建、推理与应用研究,郭丹丹,西安电子科技大学,2020-08-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020162793.htm
核医学影像组学在肺部占位性病变中的应用,谢飞,北京协和医学院,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10023-1021027969.htm
基于深度学习的医学图像处理问题研究,何克磊,南京大学,2018-11-01,//cdmd.cnki.com.cn/Article/CDMD-10284-1019231154.htm
基于内容的视频信息智能搜索算法研究,王文诗,北京工业大学,2020-07-01,//cdmd.cnki.com.cn/Article/CDMD-10005-1021563538.htm
基于多源异构数据的股价趋势预测研究,刘素辉,北京科技大学,2021-06-03,//cdmd.cnki.com.cn/Article/CDMD-10008-1021064798.htm
基于深度学习的视频帧间预测编码,林建平,中国科学技术大学,2021-05-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072570.htm
使用深度学习和统计信号处理技术的语音分离,Asim Masood,中国科学技术大学,2021-04-15,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072580.htm
基于深度学习的图像配准方法在放疗计划系统DeepPlan中的应用研究,郭翌,中国科学技术大学,2020-05-31,//cdmd.cnki.com.cn/Article/CDMD-10358-1020098274.htm
图像语义表达与度量学习技术研究,赵永威,解放军信息工程大学,2015-10-15,//cdmd.cnki.com.cn/Article/CDMD-90005-1016058169.htm
民航发动机全寿命周期机队维修策略优化方法研究,李臻,哈尔滨工业大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1019646009.htm
基于仿生微结构的触觉感知方式的研究,朱胤,中国科学技术大学,2019-05-09,//cdmd.cnki.com.cn/Article/CDMD-10358-1019263296.htm
基于深度学习的焊缝图像缺陷识别方法研究,侯文慧,中国科学技术大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1019048772.htm
深度视觉对抗技术研究,李旭嵘,浙江大学,2020-07-02,//cdmd.cnki.com.cn/Article/CDMD-10335-1021511674.htm
望远镜自主观测控制和天文数据智能处理的研究,张光宇,中国科学技术大学,2019-10-10,//cdmd.cnki.com.cn/Article/CDMD-10358-1019265971.htm
社会网络中链接预测方法研究,刘峰,哈尔滨工业大学,2015-12-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1016739342.htm
基于多源城市大数据的城市传统风貌感知研究,张丽英,中国矿业大学(北京),2019-03-21,//cdmd.cnki.com.cn/Article/CDMD-11413-1019061229.htm
建筑空间冷负荷实时软测量无监督建模方法研究,李占培,上海大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10280-1017273389.htm
显著性对象检测算法的若干关键技术研究及应用,李鑫,电子科技大学,2018-03-29,//cdmd.cnki.com.cn/Article/CDMD-10614-1018974827.htm
疾病相关实体关联抽取方法研究,康旭琴,军事科学院,2018-05-31,//cdmd.cnki.com.cn/Article/CDMD-90101-1018094756.htm
基于序列信息的蛋白质翻译后修饰位点预测方法研究,南铉国,东北师范大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10200-1019840317.htm
基于深度学习的长时间序列城市制图与变化检测研究,吕浩博,清华大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1019603488.htm
1、肝细胞肝癌窄切缘术后调强放射治疗的作用 2、早期（T1-2NO）乳腺癌的临床表型亚组及基于深度学习的乳腺癌个体化预后模型,王智,北京协和医学院,2016-04-01,//cdmd.cnki.com.cn/Article/CDMD-10023-1016236128.htm
基于多元局部信息增强的复杂图像分类与目标检测,赵暐,西安电子科技大学,2019-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020027780.htm
单源及多源生物数据的模块发现与分类模型研究,杨曦,华南理工大学,2017-06-26,//cdmd.cnki.com.cn/Article/CDMD-10561-1018809373.htm
面向无人集群自主协同的信息处理智能优化方法研究,王吉,国防科技大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386225.htm
视网膜图像中结构与病灶的分割及变化检测,傅迎华,上海交通大学,2018-08-08,//cdmd.cnki.com.cn/Article/CDMD-10248-1019640716.htm
基于知识库的自然语言理解,罗康琦,上海交通大学,2019-02-21,//cdmd.cnki.com.cn/Article/CDMD-10248-1020727877.htm
玻尔兹曼机的参数选择理论及应用,赵晓朝,天津大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1017134138.htm
基于深度学习的鉴别性特征学习的研究,陈炳辉,北京邮电大学,2020-06-12,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162630.htm
基于记忆学习的高速运动感知图像的去模糊及目标识别研究,黄绿娥,南昌大学,2019-11-27,//cdmd.cnki.com.cn/Article/CDMD-10403-1020022511.htm
大规模结构化知识的表示学习、自动获取与计算应用,林衍凯,清华大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1020828933.htm
基于显著性及弱监督学习的智能视觉信息处理,张鼎文,西北工业大学,2018-01-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1020706864.htm
基于特征融合和正则化的图像语义分析研究,林毅,北京邮电大学,2020-02-11,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162487.htm
基于人脑磁共振成像数据的机器学习方法研究,袁林,国防科技大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020700700.htm
