PaperName,Author,FromSchool,Time,Url
车辆动力传动综合控制系统设计方法及关键技术研究,戴筱妍,北京理工大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1014086721.htm
基于机器学习的软件缺陷预测方法研究,于巧,中国矿业大学,2017-06-12,//cdmd.cnki.com.cn/Article/CDMD-10290-1017950203.htm
基于测试覆盖的安全关键软件测试策略研究,张波,中国科学院研究生院（长春光学精密机械与物理研究所）,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1012397756.htm
基于行为的软件可信性度量理论与关键技术研究,韩强,北京邮电大学,2013-05-05,//cdmd.cnki.com.cn/Article/CDMD-10013-1013326225.htm
双边市场价格理论及其产业应用研究,李泉,上海交通大学,2008-12-01,//cdmd.cnki.com.cn/Article/CDMD-10248-2009109321.htm
综合模块化航空电子分区软件可靠性研究,王运盛,电子科技大学,2017-05-08,//cdmd.cnki.com.cn/Article/CDMD-10614-1017076423.htm
基于数据挖掘的软件缺陷预测技术研究,陈媛,中国科学院研究生院（长春光学精密机械与物理研究所）,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1012397752.htm
面向云计算的软件可用性机制研究,陈刚,华中科技大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1014146729.htm
自适应软件关键技术研究,李兵,吉林大学,2012-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1013119265.htm
中国承接国际软件外包的技术外溢效应研究,刘绍坚,中国社会科学院研究生院,2008-04-01,//cdmd.cnki.com.cn/Article/CDMD-80201-2008095231.htm
大规模软件可信性度量分析原理及其方法的研究,刘铮,东北大学,2010-06-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1013117126.htm
开源软件可信证据挖掘与分析,袁霖,国防科学技术大学,2011-12-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1013047666.htm
新疆维吾尔族汉族女性数字化三维骨盆及生理常数的对比研究,柯妍,南方医科大学,2013-03-20,//cdmd.cnki.com.cn/Article/CDMD-90023-1014101131.htm
计算机字体著作权保护研究,王锦瑾,武汉大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1016114364.htm
基于多核CPU的软件无线电平台研发及应用技术研究,房骥,北京交通大学,2013-06-14,//cdmd.cnki.com.cn/Article/CDMD-10004-1013342726.htm
基于度量的软件过程改进方法的研究,邢大红,合肥工业大学,2004-02-01,//cdmd.cnki.com.cn/Article/CDMD-10359-2005011895.htm
软件企业知识管理能力与经营绩效的关系研究,蔡源,南昌大学,2007-12-28,//cdmd.cnki.com.cn/Article/CDMD-11902-2008040905.htm
面向软件复用的大规模开源资源定位技术研究,王涛,国防科学技术大学,2014-12-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1016922163.htm
插件式地球物理软件开发平台（GeoProbe）设计、实现与应用,王林飞,中国地质大学（北京）,2013-10-01,//cdmd.cnki.com.cn/Article/CDMD-11415-1014125369.htm
面向环境不确定性的CPS测试技术研究,秦逸,南京大学,2018-11-28,//cdmd.cnki.com.cn/Article/CDMD-10284-1019030141.htm
基于系统调用分析的恶意软件特征提取关键技术研究,杜冬高,北京邮电大学,2020-08-24,//cdmd.cnki.com.cn/Article/CDMD-10013-1020162410.htm
网构软件可靠性技术研究,张靖,电子科技大学,2015-09-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1016059797.htm
资源受限的软件项目群调度问题研究,郭研,南京航空航天大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1014005415.htm
设计原则导向的多目标优化软件重构,赵泱泱,南京大学,2018-01-01,//cdmd.cnki.com.cn/Article/CDMD-10284-1018151602.htm
正常女性骨盆数字化三维重建的研究,刘萍,南方医科大学,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-90023-1013124043.htm
网构软件系统可信模型研究,王姝音,哈尔滨工程大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1014133947.htm
复杂网络视域下的大规模软件静态结构度量及进化分析,张浩华,东北大学,2012-12-25,//cdmd.cnki.com.cn/Article/CDMD-10145-1016009190.htm
离散元工程计算软件前后处理系统,郑文刚,大连理工大学,2002-05-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2002112493.htm
Mimics建模到Marc有限元分析的系统工程和实例,樊继宏,南方医科大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-90023-2010240422.htm
基于复杂网络的软件结构复杂性分析与建模,李桓,武汉大学,2009-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1011071252.htm
“打的软件”对出租车司机行为决策及运营绩效的影响研究—技术效率与配置效率的双重视角,杨洋,浙江大学,2016-06-06,//cdmd.cnki.com.cn/Article/CDMD-10335-1016149118.htm
基于支持向量机的软件可靠性模型分类及失效分析,晁冰,武汉大学,2010-09-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1011065729.htm
本体模型及其在信息安全评估领域的应用研究,高建波,上海交通大学,2015-05-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1016787448.htm
嵌入式软件需求规约到软件体系结构模型的转换研究,祝义,南京航空航天大学,2011-03-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1012016555.htm
基于广义半监督学习方法的软件质量预测研究,黄鹏,上海交通大学,2010-03-01,//cdmd.cnki.com.cn/Article/CDMD-10248-2010113596.htm
可信软件安全性测评关键理论及技术研究,曹珲,武汉大学,2012-10-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1013151719.htm
中医健康管理系统的构建与应用,陈霄,广州中医药大学,2010-05-01,//cdmd.cnki.com.cn/Article/CDMD-10572-2010126048.htm
基于可靠性知识的软件测试模型及其应用研究,杨春晖,武汉理工大学,2017-03-15,//cdmd.cnki.com.cn/Article/CDMD-10497-1019809556.htm
基于机器学习的软件故障预测,Chubato Wondaferaw Yohannese,西南交通大学,2019-07-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1019951080.htm
基于UML的软件统计测试研究,颜炯,国防科学技术大学,2005-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2005144322.htm
基于知识管理的地理信息系统开发,金笑天,华东师范大学,2007-05-01,//cdmd.cnki.com.cn/Article/CDMD-10269-2007082818.htm
软件信息站中标签推荐方法研究,周平义,武汉大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1019608248.htm
动态程序分析技术在软件安全领域的研究,陈厅,电子科技大学,2013-10-08,//cdmd.cnki.com.cn/Article/CDMD-10614-1014137373.htm
开源软件生态系统中基于复杂网络的度量方法研究,丁沂,武汉大学,2017-10-03,//cdmd.cnki.com.cn/Article/CDMD-10486-1018033217.htm
软件知识产权保护制度研究,董雪兵,浙江大学,2006-09-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2007101028.htm
轮奸案混合DNA分析的关键技术基础研究及分离软件研发,胡娜,河北医科大学,2014-04-01,//cdmd.cnki.com.cn/Article/CDMD-10089-1014248032.htm
安全软件体系结构的形式化方法研究,杨捷,武汉大学,2004-04-01,//cdmd.cnki.com.cn/Article/CDMD-10486-2008010822.htm
软件拆封许可研究,苟正金,西南政法大学,2010-03-01,//cdmd.cnki.com.cn/Article/CDMD-10652-1011219534.htm
软件维护中的关键预测问题研究,杨梦宁,重庆大学,2016-11-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1017801855.htm
基于静态分析的Android操作系统隐私保护机制评估方法研究,曾述可,中国科学技术大学,2014-04-10,//cdmd.cnki.com.cn/Article/CDMD-10358-1014268777.htm
基于体系结构、特征驱动的软件动态演化方法研究,刘奕明,复旦大学,2008-04-10,//cdmd.cnki.com.cn/Article/CDMD-10246-2009017673.htm
大型游戏软件虚拟执行保护与攻击评测研究,汤战勇,西北大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10697-1014364707.htm
社会资本、技术特征与软件技术人才流动研究,齐家滨,山东大学,2007-12-01,//cdmd.cnki.com.cn/Article/CDMD-10422-2008047302.htm
自动化软件测试技术研究,金虎,四川大学,2006-09-10,//cdmd.cnki.com.cn/Article/CDMD-10610-2007225244.htm
构件化嵌入式软件安全性分析方法研究,徐丙凤,南京航空航天大学,2014-03-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1015951715.htm
面向方面技术在大规模嵌入式软件中的应用,邓阿群,浙江大学,2007-10-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2008091103.htm
正畸数字化间接粘结技术的初步研究,万贤凤,南方医科大学,2014-03-01,//cdmd.cnki.com.cn/Article/CDMD-90023-1014338453.htm
水利云平台若干技术问题研究,林林,中国水利水电科学研究院,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-82301-1016282079.htm
基于属性的软件可信性度量模型研究,陶红伟,华东师范大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10269-1011130826.htm
软件漏洞发现、识别及诊断技术的研究,慕冬亮,南京大学,2019-09-10,//cdmd.cnki.com.cn/Article/CDMD-10284-1020100846.htm
软件实体的自动抽取和学术影响力研究,潘雪莲,南京大学,2016-05-25,//cdmd.cnki.com.cn/Article/CDMD-10284-1016136186.htm
优化软件系统SIPOPT设计与实现及其在工程中的应用,杨春峰,大连理工大学,2015-10-08,//cdmd.cnki.com.cn/Article/CDMD-10141-1016034391.htm
软件外包项目全过程风险管理研究,王梅源,华中科技大学,2006-04-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2008025020.htm
嵌入式实时软件的构件化开发技术研究,古幼鹏,电子科技大学,2005-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2005096568.htm
基于复杂网络的软件关键节点和关键路径挖掘方法研究,王蕾,燕山大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10216-1016765041.htm
轿车与高速公路护栏碰撞事故分析及仿真研究,黄红武,湖南大学,2003-03-01,//cdmd.cnki.com.cn/Article/CDMD-10532-2003080758.htm
考虑测试与运行差别的NHPP类软件可靠性增长模型研究,赵靖,哈尔滨工业大学,2006-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-2006136133.htm
基于代数理论的软件体系结构描述及软件演化方法研究,张友生,中南大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-10533-2007197869.htm
软件项目风险计划与过程控制模型研究,潘春光,国防科学技术大学,2006-10-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2007140977.htm
模型驱动架构的系统结构可靠性计算方法及提升理论,胡长虹,吉林大学,2013-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1014131761.htm
产业集群发展中的人力资本积累研究,胡雷芳,浙江大学,2013-12-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1014168015.htm
面向用户行为模型的软件可用性研究,赖祥伟,西南大学,2007-04-15,//cdmd.cnki.com.cn/Article/CDMD-10635-2007130992.htm
软件产业发展的制度研究,牛树国,复旦大学,2004-03-18,//cdmd.cnki.com.cn/Article/CDMD-10246-2004135225.htm
分布式系统软件体系结构建模与开发方法研究,陈晓江,西北大学,2010-06-30,//cdmd.cnki.com.cn/Article/CDMD-10697-1012278086.htm
软件智能进化模型及其实现机制研究,王闯,北京邮电大学,2012-04-10,//cdmd.cnki.com.cn/Article/CDMD-10013-1012499004.htm
软件缺陷分布预测技术及应用研究,单纯,北京理工大学,2015-04-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1016710505.htm
软件生存性与安全分发技术研究,耿技,电子科技大学,2014-11-03,//cdmd.cnki.com.cn/Article/CDMD-10614-1015712054.htm
基于模式的软件体系结构自动化合成,徐永睿,武汉大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1018199768.htm
虚拟软件企业组织构建及有效运行研究,章帆,南昌大学,2009-06-30,//cdmd.cnki.com.cn/Article/CDMD-11902-2009242703.htm
二进制代码路径混淆技术研究,王志,南开大学,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-10055-1013174791.htm
软件网络理论：形成机制分析与建模,李辉,东北大学,2013-04-25,//cdmd.cnki.com.cn/Article/CDMD-10145-1016009218.htm
基于深度学习的恶意软件特征分析与检测方法研究,张吉昕,湖南大学,2019-06-20,//cdmd.cnki.com.cn/Article/CDMD-10532-1020608444.htm
基于软件外包的人力资源开发创新体系研究,徐群,北京交通大学,2007-12-01,//cdmd.cnki.com.cn/Article/CDMD-10004-2009065781.htm
3D打印计算机辅助设计小夹板外骨骼系统的研究,黄若景,广州中医药大学,2015-03-01,//cdmd.cnki.com.cn/Article/CDMD-10572-1015363955.htm
基于编译器中间语言的软件运行时可靠性研究,尹杰,清华大学,2015-03-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1016712322.htm
软件缺陷混沌分形描述与软件质量进化度量的研究,张凯,武汉理工大学,2005-06-01,//cdmd.cnki.com.cn/Article/CDMD-10497-2006061023.htm
源码未知类软件能耗评估技术研究,王艳,中国科学院研究生院（长春光学精密机械与物理研究所）,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1012397755.htm
斜拉桥合理设计状态确定与施工控制,颜东煌,湖南大学,2001-03-10,//cdmd.cnki.com.cn/Article/CDMD-10532-2001008355.htm
基于三维离散元法的玉米脱粒过程分析方法研究,于亚军,吉林大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1013193165.htm
自适应数据仓库系统的研究与实现,克里木,大连理工大学,2003-07-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2003110464.htm
基于CP-nets模型的并行软件测试方法研究,孙涛,内蒙古大学,2012-10-10,//cdmd.cnki.com.cn/Article/CDMD-10126-1013292809.htm
软件漏洞责任制度研究,李承,华中科技大学,2013-08-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1014268626.htm
基于可靠特征的软件水印研究,孙光,湖南大学,2012-02-13,//cdmd.cnki.com.cn/Article/CDMD-10532-1013170218.htm
基于连续时间贝叶斯网络的可信软件风险预测研究,王平涛,南京大学,2010-02-01,//cdmd.cnki.com.cn/Article/CDMD-10284-1012372284.htm
基于虚拟可信平台的软件可信性研究,郝瑞,太原理工大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10112-1013354169.htm
模型驱动的城轨列车车载控制系统软件评估体系,徐伟,中国铁道科学研究院,2014-05-01,//cdmd.cnki.com.cn/Article/CDMD-83801-1015500283.htm
软件网络结构特征和信息代谢的研究,李鹏,东北大学,2011-12-15,//cdmd.cnki.com.cn/Article/CDMD-10145-1015559723.htm
网构软件信任演化模型研究,董宇欣,哈尔滨工程大学,2011-03-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1012265815.htm
基于特征的软件产品线开发关键技术研究,李弈远（朱理）,浙江大学,2007-06-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2007187938.htm
高可信软件可靠性和防危性测试与评价理论研究,覃志东,电子科技大学,2005-09-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2006113522.htm
软件外包企业技术能力成长机制研究,张笑楠,大连理工大学,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-10141-1012393437.htm
回转式膜上辣椒钵苗移栽机构的优化设计与试验研究,周脉乐,东北农业大学,2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-10224-1017150210.htm
基于水印和特征的软件保护技术研究,罗养霞,西北大学,2013-06-30,//cdmd.cnki.com.cn/Article/CDMD-10697-1015501736.htm
面向开源社区的开发者群体行为分析方法,李其锋,武汉大学,2014-10-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1015565912.htm
基于模型检查的嵌入式软件构件化分析与验证,孙福振,北京理工大学,2015-01-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1016706848.htm
面向风险管理的企业应用软件项目实施模型与方法研究,杨律青,华中科技大学,2008-10-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2009044420.htm
需求模型到软件体系结构的转换方法研究,黄勃,武汉大学,2014-09-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1015565907.htm
软件网络宏观拓扑特征研究及大型水电仿真软件中的检验,李博,东北大学,2012-12-24,//cdmd.cnki.com.cn/Article/CDMD-10145-1016011710.htm
基于过程构件复用的过程定义和改进研究,邬惠峰,浙江大学,2006-02-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2006033501.htm
领域软件开发中体系结构元模型及模型转换方法研究,彭君,吉林大学,2010-09-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2011014209.htm
结构数字化建模与算法,秦强,北京理工大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1014086876.htm
生产制造类软件项目风险的识别、评估和控制研究,赵金元,北京科技大学,2015-05-12,//cdmd.cnki.com.cn/Article/CDMD-10008-1015616302.htm
工作流管理技术研究,于万钧,吉林大学,2004-10-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2005013366.htm
特征模型驱动的软件开发方法及相关技术研究,张俊,吉林大学,2010-09-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2011014442.htm
UML动态行为图的机械语义形式验证与精化研究,窦亮,华东师范大学,2015-01-10,//cdmd.cnki.com.cn/Article/CDMD-10269-1015339487.htm
基于设计模式和框架的E&P领域基础中间件研究,盛秀杰,中国地质大学,2010-05-01,//cdmd.cnki.com.cn/Article/CDMD-10491-2010250520.htm
软件质量保障的若干技术研究,许东,上海大学,2007-07-01,//cdmd.cnki.com.cn/Article/CDMD-11903-2007221129.htm
云平台中水印感知的Java安全运行环境关键技术研究,余志伟,清华大学,2013-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1014020710.htm
循环肿瘤DNA测序的数据分析方法,陈实富,中国科学院大学(中国科学院深圳先进技术研究院),2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-80177-1017874462.htm
开放式数控系统软件故障自诊断、自愈合的研究,袁修华,吉林大学,2011-10-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1012257711.htm
基于构件的软件开发中的构件供应商任务指派及构件选择方法,牟立峰,东北大学　,2009-11-05,//cdmd.cnki.com.cn/Article/CDMD-10145-2010054837.htm
基于代码依赖分析的软件可追踪技术研究,匡宏宇,南京大学,2016-12-01,//cdmd.cnki.com.cn/Article/CDMD-10284-1017037535.htm
矿山信息系统体系结构研究与矿山数据集成与分析基础平台开发,李壮阔,昆明理工大学,2004-10-27,//cdmd.cnki.com.cn/Article/CDMD-10674-2005130483.htm
基于关键节点和可疑度的软件故障定位方法研究,姜万昌,燕山大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10216-1017726316.htm
基于神经网络的软件可靠性模型,尹乾,北京师范大学,2006-06-01,//cdmd.cnki.com.cn/Article/CDMD-10027-2007210392.htm
软件可信性保障若干关键技术,何加浪,南京理工大学,2011-10-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1013167398.htm
基于系统虚拟化的软件安全保护关键技术研究,邹冰玉,武汉大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1016131911.htm
赤铁矿磨矿过程运行优化控制软件系统研究,代伟,东北大学,2015-01-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1016011537.htm
面向构件的软件可信性度量模型研究,王保华,华东师范大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-10621-1020603958.htm
软件工程缺陷分析关键技术研究,张芸,浙江大学,2018-04-12,//cdmd.cnki.com.cn/Article/CDMD-10335-1018254799.htm
基于软件网络模型的开源操作系统复杂性及演化分析技术研究,王静,国防科技大学,2019-04-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386026.htm
基于结构和行为的恶意软件分析方法研究,程斌林,武汉大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1017009919.htm
SaaS系统管理与进化自主算法研究,Nadir Kamal Salih Idries（沙里）,哈尔滨工业大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1014085203.htm
软件生产线度量技术应用研究,丁剑洁,西北大学,2012-06-30,//cdmd.cnki.com.cn/Article/CDMD-10697-1012442238.htm
软件质量测评模型与测试数据生成方法研究,李克文,天津大学,2011-11-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1012022190.htm
基于机器学习的软件缺陷预测技术研究,马樱,电子科技大学,2012-04-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1012473816.htm
软件故障注入关键技术研究,潘庆和,哈尔滨工业大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1011279528.htm
软件企业战略风险评估研究,尹航,辽宁大学,2012-06-01,//cdmd.cnki.com.cn/Article/CDMD-10140-1013104761.htm
基于系统动力学的软件开发项目管理,宁晓倩,复旦大学,2004-04-25,//cdmd.cnki.com.cn/Article/CDMD-10246-2004134877.htm
水平力作用下岩土工程结构内力计算方法研究,王伟,吉林大学,2015-10-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1016009436.htm
基于第二代测序的转录组组装软件比较研究,卢戌,兰州大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10730-1014135082.htm
开源软件中三类预测问题的学习模型研究,刘超,重庆大学,2018-09-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1019817007.htm
动态软件体系结构建模与模型验证方法的研究,郑志,大连理工大学,2010-08-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2011014170.htm
电信软件变化性管理机制研究,黄兴平,北京邮电大学,2007-04-20,//cdmd.cnki.com.cn/Article/CDMD-10013-2007167281.htm
GIS软件测试的关键问题与应用实践,王鸿燕,武汉大学,2010-05-10,//cdmd.cnki.com.cn/Article/CDMD-10486-2010167199.htm
基于软件演化的克隆代码分析与一致性维护方法研究,张凡龙,哈尔滨工业大学,2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1018897049.htm
软件定义物联网路由研究,王军锋,华中科技大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1016101659.htm
软件企业技术创新战略研究,王新宇,北京交通大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10004-2009205127.htm
Java程序动态更新技术研究,顾天晓,南京大学,2017-02-27,//cdmd.cnki.com.cn/Article/CDMD-10284-1017037539.htm
基于运行时验证的软件监控关键技术研究,赵常智,国防科学技术大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1011303491.htm
Android软件恶意行为检测技术研究,曲家兴,哈尔滨工程大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1018083097.htm
面向CPS时间属性的软件可信建模与验证方法研究,许海洋,南京航空航天大学,2017-03-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1019801199.htm
基于消息和构件运算的软件体系结构演化研究,黄万艮,中南大学,2008-09-01,//cdmd.cnki.com.cn/Article/CDMD-10533-2009208328.htm
软件组织多项目协同管理研究,宋丽红,天津大学,2006-06-01,//cdmd.cnki.com.cn/Article/CDMD-10056-2007041657.htm
我国疾病预防控制绩效考核的研究与实践,李程跃,复旦大学,2011-04-10,//cdmd.cnki.com.cn/Article/CDMD-10246-1011184122.htm
基于EPMM的软件演化过程模型验证,代飞,云南大学,2011-06-01,//cdmd.cnki.com.cn/Article/CDMD-10673-1011212098.htm
基于软件体系结构的构件模型和语言研究,陈波,国防科学技术大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2008098716.htm
先进控制策略与软件实现及应用研究,王跃宣,浙江大学,2003-02-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2003051216.htm
基于网格近似法的数控机床贝叶斯可靠性评估研究,阚英男,吉林大学,2015-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1016009442.htm
云数据中心软件定义网络数据层可生存性保障机制研究,袁斌,华中科技大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1018210433.htm
基于故障上下文的轻量级软件错误定位方法研究,王勇,南京航空航天大学,2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1019633269.htm
基于模型的Web应用测试用例生成方法,钱忠胜,上海大学,2008-06-01,//cdmd.cnki.com.cn/Article/CDMD-11903-2008198513.htm
结合测试用例约简和概率图建模的软件错误定位方法研究,龚丹丹,哈尔滨工业大学,2014-06-25,//cdmd.cnki.com.cn/Article/CDMD-10213-1014084896.htm
Android应用软件的安全保护技术研究,张文,北京邮电大学,2019-04-06,//cdmd.cnki.com.cn/Article/CDMD-10013-1019114085.htm
基于π演算的软件体系结构形式化研究,任洪敏,复旦大学,2003-04-15,//cdmd.cnki.com.cn/Article/CDMD-10246-2003125650.htm
基于ARM9嵌入式和工业以太网的矿井瓦斯监控系统研究,徐竟天,西安科技大学,2011-06-01,//cdmd.cnki.com.cn/Article/CDMD-10704-1011300605.htm
个性化业务流程定制的关键问题研究,姚青,山东大学,2009-10-10,//cdmd.cnki.com.cn/Article/CDMD-10422-2010067581.htm
特高含水期油气水管道安全混输界限确定及水力热力计算方法研究,刘晓燕,大庆石油学院,2005-04-01,//cdmd.cnki.com.cn/Article/CDMD-10220-2005154571.htm
软件外包接包商绩效的影响因素,陆愚,复旦大学,2010-03-15,//cdmd.cnki.com.cn/Article/CDMD-10246-2010194713.htm
重力及梯度数据综合解释跨平台操作软件系统研究,卢鹏羽,吉林大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1016089549.htm
