PaperName,Author,FromSchool,Time,Url
固定翼无人机地面车辆目标自动检测与跟踪,李大伟,中国科学院大学(中国科学院国家空间科学中心),2017-06-01,//cdmd.cnki.com.cn/Article/CDMD-80073-1017119844.htm
复杂背景下运动目标检测和识别关键技术研究,解晓萌,华南理工大学,2012-09-01,//cdmd.cnki.com.cn/Article/CDMD-10561-1013151607.htm
高频地波雷达海杂波抑制与目标检测技术研究,贺超,武汉大学,2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1018031579.htm
时空谱多特征联合红外弱小目标检测方法研究,黄苏琦,电子科技大学,2020-05-06,//cdmd.cnki.com.cn/Article/CDMD-10614-1020811291.htm
复杂场景下的小目标检测方法研究,冷佳旭,中国科学院大学(中国科学院计算机科学与技术学院),2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-14430-1021503159.htm
雷达导引头低空目标检测理论与方法研究,杨勇,国防科学技术大学,2014-01-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1015959268.htm
复杂场景目标检测理论与方法研究,李威,电子科技大学,2019-04-10,//cdmd.cnki.com.cn/Article/CDMD-10614-1019851534.htm
基于GPU的光电目标检测方法研究,吴鑫,西安电子科技大学,2015-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016006355.htm
基于图像处理技术的目标识别方法及其在裂纹检测中的应用,Ahmed Mahgoub Ahmed Talab(塔拉比),武汉理工大学,2015-03-01,//cdmd.cnki.com.cn/Article/CDMD-10497-1015811741.htm
基于高分辨率航空影像高速公路汽车目标检测算法研究,郑泽忠,西南交通大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1011233226.htm
MIMO雷达低空目标检测及参数估计研究,丁锦灿,国防科学技术大学,2014-12-08,//cdmd.cnki.com.cn/Article/CDMD-90002-1016921904.htm
基于概率图模型的场景理解方法研究,毛凌,电子科技大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1013335713.htm
智能视频监控中运动目标检测的算法研究,郭玲,华南理工大学,2013-04-01,//cdmd.cnki.com.cn/Article/CDMD-10561-1013320445.htm
高分辨率三维点云目标识别技术研究,汪汉云,国防科学技术大学,2015-03-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1016922167.htm
基于Latent SVM的人体目标检测与跟踪方法研究,胡振邦,中国地质大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10491-1013352220.htm
混合基线构型阵列的地面运动目标检测与定位方法研究,文珺,西安电子科技大学,2011-07-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1011200246.htm
地面场景下目标检测与跟踪关键技术研究,汪鹏程,南京理工大学,2018-01-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1019139662.htm
小目标检测识别技术性能评价研究,张必银,华中科技大学,2007-06-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2009033877.htm
基于轮廓的目标检测研究,窦育民,电子科技大学,2016-03-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1016176821.htm
基于深度学习的小目标检测方法研究,陈冠宇,中国地质大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10491-1020446155.htm
基于支持向量机的高分辨率遥感影像的目标检测研究,梅建新,武汉大学,2004-05-10,//cdmd.cnki.com.cn/Article/CDMD-10486-2004112056.htm
机载合成孔径成像与地面动目标检测技术研究,林幼权,西安电子科技大学,2001-06-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2002050395.htm
夜间场景下显著目标检测方法研究,穆楠,武汉科技大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10488-1019068788.htm
复杂背景下的红外弱小目标检测与跟踪技术研究,汪大宝,西安电子科技大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2010128525.htm
多通道雷达干扰抑制与目标检测算法研究,郭小路,西安电子科技大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1018046151.htm
复杂场景运动目标检测关键算法研究及应用系统技术实现,廖娟,南京大学,2015-05-22,//cdmd.cnki.com.cn/Article/CDMD-10284-1015316537.htm
红外小目标检测与跟踪算法研究,魏长安,哈尔滨工业大学,2009-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-2010031156.htm
天基复杂背景下空间暗弱小目标检测方法研究,李梦阳,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-09-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1020019962.htm
基于非线性分析的海杂波处理与目标检测,许小可,大连海事大学,2008-04-01,//cdmd.cnki.com.cn/Article/CDMD-10151-2009074898.htm
复杂图像序列中微弱运动目标检测技术研究,周宁,电子科技大学,2009-09-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2010231778.htm
极化SAR图像人造目标检测技术研究,王娜,国防科学技术大学,2012-09-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1014048221.htm
机载外辐射源雷达目标检测技术研究,邓亚琦,西安电子科技大学,2019-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020027769.htm
红外弱小目标检测技术研究,武斌,西安电子科技大学,2008-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2009065274.htm
面向低空慢速小目标的协检测方法研究,高敬礼,浙江大学,2017-10-15,//cdmd.cnki.com.cn/Article/CDMD-10335-1018077212.htm
复杂环境运动目标检测若干关键问题研究,丁莹,吉林大学,2010-06-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2010107142.htm
极化SAR图像人造目标特征提取与检测方法研究,张腊梅,哈尔滨工业大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-10213-2011016040.htm
基于时空切片的运动目标检测与跟踪方法研究,杨景景,哈尔滨工业大学,2013-03-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1013045071.htm
智能视频监控中的运动目标检测与跟踪技术研究,屈鉴铭,西安电子科技大学,2015-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016006284.htm
多接收站外辐射源雷达目标检测与跟踪,孙文,电子科技大学,2018-11-16,//cdmd.cnki.com.cn/Article/CDMD-10614-1019817548.htm
多频高频地波雷达目标检测与跟踪技术研究,黄晓静,武汉大学,2010-05-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1011065911.htm
复杂背景下红外弱小目标检测算法研究,李欣,西安电子科技大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2010128537.htm
合成孔径雷达图像舰船目标检测算法与应用研究,种劲松,中国科学院研究生院（电子学研究所）,2002-12-01,//cdmd.cnki.com.cn/Article/CDMD-80137-2003090402.htm
高分辨SAR运动目标检测与成像若干技术研究,张云,哈尔滨工业大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10213-2011015856.htm
基于太赫兹雷达的人体心跳和微动特征检测方法研究,徐政五,电子科技大学,2014-06-30,//cdmd.cnki.com.cn/Article/CDMD-10614-1015712083.htm
基于分形分析和光流估计的运动目标检测技术研究,马龙,国防科学技术大学,2011-12-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1013047612.htm
基于注意机制的红外小目标检测与跟踪算法研究,刘云鹤,哈尔滨工程大学,2009-04-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2010075258.htm
基于视觉显著特征的目标检测方法研究,陈霄,吉林大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1013192730.htm
弹载宽带雷达信号处理机关键技术研究,刘博,国防科学技术大学,2013-10-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1015959080.htm
基于三维点云分析的智能汽车目标检测方法研究,胡方超,重庆邮电大学,2019-09-01,//cdmd.cnki.com.cn/Article/CDMD-10617-1020418586.htm
高分辨率光学遥感图像中典型人造目标检测技术研究,王慧利,中国科学院长春光学精密机械与物理研究所,2017-04-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1017063944.htm
红外多光谱多个弱小运动目标的检测与跟踪技术研究,张国亮,哈尔滨工业大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1016739361.htm
不同环境下目标的极化匹配检测理论和技术研究,雷世文,电子科技大学,2015-03-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1015712156.htm
基于深度学习的空中红外目标检测关键技术研究,谢江荣,中国科学院大学(中国科学院上海技术物理研究所),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-80143-1019675052.htm
机载环视SAR海面特性和舰船目标检测算法研究,潘雪莉,西安电子科技大学,2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019161383.htm
视频运动目标检测及减法聚类定位技术研究,孙志海,浙江大学,2009-05-25,//cdmd.cnki.com.cn/Article/CDMD-10335-2010079679.htm
基于图像结构的目标检测方法研究,杨风雷,华东师范大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-10269-2010198461.htm
基于深度学习的图像分类与目标检测方法研究,郭景娟,华中科技大学,2020-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1020351311.htm
基于SAR图像的目标检测研究,崔一,清华大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1012035929.htm
非结构环境下病虫害识别方法研究,王芳元,中国科学技术大学,2020-05-30,//cdmd.cnki.com.cn/Article/CDMD-10358-1020092644.htm
面向视频监控的动态目标检测、跟踪与识别关键技术研究,徐杨,东北大学,2012-06-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1015559725.htm
序列图像红外小目标检测与跟踪算法研究,孙继刚,中国科学院研究生院(长春光学精密机械与物理研究所),2014-04-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1014263821.htm
陆架斜坡海域空时相关特性及检测方法研究,邵炫,西北工业大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1018792680.htm
单目视觉多行人目标检测与跟踪技术研究,赵敏,重庆大学,2010-09-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1011265587.htm
基于光谱特性的高光谱图像异常目标检测算法研究,成宝芝,哈尔滨工程大学,2012-09-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1014134049.htm
未知环境中智能机器人的视觉导航技术研究,林义闽,北京邮电大学,2014-05-03,//cdmd.cnki.com.cn/Article/CDMD-10013-1015527428.htm
基于单通道SAR图像复值信息的舰船目标检测技术研究,冷祥光,国防科技大学,2019-04-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020385976.htm
运动成像平台近景视频运动目标检测技术研究,孙浩,国防科学技术大学,2011-09-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1012020947.htm
面向自动驾驶的多传感器三维环境感知系统关键技术研究,王佳荣,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-08-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1020019971.htm
基于传播模型的显著目标检测方法研究,孔雨秋,大连理工大学,2019-09-06,//cdmd.cnki.com.cn/Article/CDMD-10141-1019243451.htm
自然场景下运动目标检测关键问题研究,屠礼芬,武汉大学,2014-02-06,//cdmd.cnki.com.cn/Article/CDMD-10486-1014250403.htm
阵列雷达动目标检测多维域方法研究,杜文韬,西安电子科技大学,2015-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016215319.htm
基于深度神经网络的三维目标检测与识别技术研究,马超,国防科技大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386010.htm
基于数学形态学的目标检测,余莉,国防科学技术大学,2005-10-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2006127558.htm
复杂交通场景下多目标检测跟踪问题研究,孙士杰,长安大学,2019-10-18,//cdmd.cnki.com.cn/Article/CDMD-10710-1020813542.htm
基于信息融合的目标检测和PET目标重建方法,张春晖,西安电子科技大学,2015-07-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016006382.htm
基于红外图像的内河运动船舶目标检测和跟踪技术研究,刘俊,重庆大学,2008-10-01,//cdmd.cnki.com.cn/Article/CDMD-10611-2009047771.htm
可见光遥感图像海面舰船目标检测技术研究,董超,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1020065866.htm
基于极化SAR图像的舰船目标检测方法研究,张涛,上海交通大学,2019-06-12,//cdmd.cnki.com.cn/Article/CDMD-10248-1020727859.htm
机载相控阵雷达杂波及干扰抑制技术研究,吴亿锋,西安电子科技大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1018086934.htm
大视场捆绑式望远镜低轨空间目标检测技术研究,段宇,国防科技大学,2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020700782.htm
基于深度学习的SAR目标分类与检测技术研究,王琛,电子科技大学,2021-04-12,//cdmd.cnki.com.cn/Article/CDMD-10614-1021744083.htm
基于增强深度学习的目标检测,Tanvir Ahmad,华北电力大学(北京),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-11412-1021129657.htm
基于全卷积模型的显著性目标检测算法研究,张平平,大连理工大学,2020-06-02,//cdmd.cnki.com.cn/Article/CDMD-10141-1020109488.htm
面向视频和点云数据的目标检测方法研究,邓家俊,中国科学技术大学,2021-05-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072561.htm
小型无人机目标雷达探测关键技术研究,方鑫,电子科技大学,2019-10-25,//cdmd.cnki.com.cn/Article/CDMD-10614-1020716370.htm
复杂背景下末制导红外目标检测、跟踪技术研究,赵菲,国防科学技术大学,2012-09-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1014047980.htm
窄带、宽带雷达机动目标检测技术研究,许述文,西安电子科技大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1011200366.htm
基于计算机视觉的目标检测跟踪及特征分类研究,杨超宇,中国矿业大学(北京),2017-03-21,//cdmd.cnki.com.cn/Article/CDMD-11413-1017237869.htm
星载稀疏成像及动目标检测处理方法研究,杨东,西安电子科技大学,2015-06-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016006294.htm
空基辐射源非合作探测系统关键技术研究,杨博,国防科学技术大学,2011-03-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1011303401.htm
机载/星载雷达地面运动目标检测稀疏处理方法研究,王伟伟,西安电子科技大学,2012-11-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1013300641.htm
复杂背景下“低小慢”目标检测技术研究,吴言枫,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1020065851.htm
复杂场景中的在线多目标跟踪方法研究,杨敏,北京理工大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1018812110.htm
大拖尾雷达杂波模型及其背景下的扩展目标检测方法研究,高彦钊,国防科学技术大学,2014-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1015959040.htm
基于OFDM雷达的低空目标检测跟踪技术研究,夏阳,国防科学技术大学,2016-09-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1018996824.htm
基于区域建议的航空可见光遥感图像目标检测与识别技术研究,刘重阳,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1020065839.htm
基于条件随机场的视觉显著性目标检测,仇文亮,西安电子科技大学,2018-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019150994.htm
红外成像目标检测与跟踪技术研究,卓志敏,哈尔滨工程大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2008029227.htm
基于区域卷积神经网络的光学遥感图像部分遮挡目标检测识别技术研究,任云,国防科技大学,2018-11-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020385975.htm
煤层气井站异常目标检测及识别算法研究,于天暝,大连理工大学,2019-12-03,//cdmd.cnki.com.cn/Article/CDMD-10141-1020000255.htm
SAR慢动目标检测与参数估计方法研究,唐欣欣,电子科技大学,2020-12-02,//cdmd.cnki.com.cn/Article/CDMD-10614-1021744082.htm
基于优化特征表达的目标检测与跟踪算法研究,龚涛,中国科学技术大学,2021-04-01,//cdmd.cnki.com.cn/Article/CDMD-10358-1021076489.htm
基于Cauchy分布的语义视频运动目标的检测与跟踪,明英,武汉大学,2004-04-01,//cdmd.cnki.com.cn/Article/CDMD-10486-2004112061.htm
面向智能视频监控的运动目标检测与跟踪方法研究,焦波,国防科学技术大学,2009-05-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2010147242.htm
高距离分辨海杂波背景下目标检测方法,时艳玲,西安电子科技大学,2011-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1013114421.htm
目标探测中偏振信息提取的关键技术与应用,杨蔚,南京理工大学,2016-10-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1018081047.htm
复杂场景下多通道阵列自适应目标检测算法研究,高永婵,西安电子科技大学,2015-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016215331.htm
复杂背景抑制及弱小目标检测算法研究,李凡,西安电子科技大学,2010-07-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1011200206.htm
SAR图像目标ROI自动获取技术研究,高贵,国防科学技术大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2008098670.htm
光学遥感图像复杂场景船只目标检测技术研究,庄胤,北京理工大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1021568393.htm
光学图像海面舰船目标智能检测与识别方法研究,张玉莲,中国科学院大学(中国科学院长春光学精密机械与物理研究所),2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1021043124.htm
运动目标检测,潘翔,浙江大学,2003-05-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2003102863.htm
弱小运动图像目标形态检测理论与技术研究,程德杰,电子科技大学,2006-09-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2007050618.htm
基于约束优化理论的MIMO雷达波形设计算法研究,余显祥,电子科技大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1020309973.htm
复杂场景中视觉运动目标检测与跟踪,陈远,华中科技大学,2008-08-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2009044735.htm
宽带雷达信号处理,戴奉周,西安电子科技大学,2010-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2010128517.htm
机载雷达的稳健稀疏空时自适应处理方法研究,高志奇,西安电子科技大学,2016-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1018085920.htm
机动目标检测与运动参数估计技术研究,章建成,西安电子科技大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1018046192.htm
靶场图像目标检测跟踪与定姿技术研究,王鲲鹏,国防科学技术大学,2010-10-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1011074024.htm
基于矩阵信息几何的雷达目标检测方法研究,华小强,国防科技大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020700735.htm
人体跟踪理论及算法研究,刘英霞,山东大学,2007-09-25,//cdmd.cnki.com.cn/Article/CDMD-10422-2008047305.htm
基于水平集表示和均值漂移的运动目标检测与跟踪研究,韩明,燕山大学,2015-05-01,//cdmd.cnki.com.cn/Article/CDMD-10216-1015901975.htm
高分辨率光学遥感图像场景理解关键技术研究,姚西文,西北工业大学,2016-08-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1018811385.htm
高分辨率宽测绘带SAR动目标处理方法研究,李学仕,西安电子科技大学,2015-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016247792.htm
多发多收合成孔径雷达成像及动目标检测技术研究,周伟,国防科学技术大学,2013-10-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1015959036.htm
高光谱遥感图像异常目标检测方法研究,黄志鸿,湖南大学,2020-04-09,//cdmd.cnki.com.cn/Article/CDMD-10532-1020405968.htm
复杂场景下基于检测的数据关联多目标跟踪方法研究,刘洪彬,山东大学,2019-09-07,//cdmd.cnki.com.cn/Article/CDMD-10422-1020013361.htm
天波超视距雷达瞬态干扰抑制和目标检测方法,周忠根,西安电子科技大学,2012-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1013296939.htm
视频监视方法研究,郑江滨,西北工业大学,2002-05-01,//cdmd.cnki.com.cn/Article/CDMD-10699-2003032253.htm
弱小目标和显著物体检测以及基于模型的目标位姿估计,孙晓亮,国防科技大学,2017-11-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020700796.htm
天波超视距雷达信号处理理论与算法研究,游伟,电子科技大学,2013-09-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1014137379.htm
高光谱图像自动目标检测技术研究,贺霖,西北工业大学,2007-03-01,//cdmd.cnki.com.cn/Article/CDMD-10699-2007214257.htm
机载雷达SAR/GMTI及非正侧视线阵STAP技术研究,田斌,南京航空航天大学,2012-10-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1014060068.htm
海面目标红外检测方法研究,王斌,大连海事大学,2017-11-01,//cdmd.cnki.com.cn/Article/CDMD-10151-1018078000.htm
基于压缩感知的红外图像目标检测追踪算法研究,崔征,哈尔滨工业大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1020401266.htm
多天线配置雷达系统的目标检测算法研究,崔国龙,电子科技大学,2011-09-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1012473806.htm
面向交通场景理解的视觉目标检测与场景分割方法研究,陆科宇,国防科技大学,2018-11-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386214.htm
复杂场景下目标检测算法研究,向涛,电子科技大学,2016-03-12,//cdmd.cnki.com.cn/Article/CDMD-10614-1016176810.htm
高速微弱目标检测算法研究,黄响,西安电子科技大学,2019-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1020000378.htm
多通道SAR地面运动目标检测与参数估计研究,孙华东,哈尔滨工业大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10213-2009292220.htm
航空图像中机场停泊飞行器的识别技术研究,李迎春,吉林大学,2004-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2005013393.htm
雷达目标自适应检测算法研究,王泽玉,西安电子科技大学,2018-04-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019004497.htm
海杂波背景下的弱目标检测算法研究,金燕,武汉大学,2015-03-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1015306349.htm
基于物体内部结构的目标识别及其应用,孙超博,北京邮电大学,2016-01-26,//cdmd.cnki.com.cn/Article/CDMD-10013-1017288102.htm
运动目标检测与跟踪技术研究,王欢,南京理工大学,2009-06-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2009214494.htm
多摄像机视频监控中运动目标检测与跟踪,梁华,国防科学技术大学,2009-04-01,//cdmd.cnki.com.cn/Article/CDMD-90002-2010165400.htm
基于区域分割的SAR图像舰船目标检测技术研究,谢滔,国防科技大学,2019-10-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828324.htm
基于深度学习的图像目标检测关键技术研究,丁鹏欣,四川大学,2021-06-01,//cdmd.cnki.com.cn/Article/CDMD-10610-1021833988.htm
海杂波模型及海面小目标检测方法研究,陈世超,西安电子科技大学,2020-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1021034273.htm
复杂场景下的运动目标检测与跟踪研究,王欢,北京理工大学,2015-06-01,//cdmd.cnki.com.cn/Article/CDMD-10007-1016706838.htm
高分辨SAR图像目标特性建模及检测方法研究,杨海溢,电子科技大学,2019-04-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1019851526.htm
序列图像弱小目标检测与跟踪算法研究,樊香所,电子科技大学,2019-03-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1019851837.htm
复杂视频场景下的运动目标检测与跟踪研究,金静,兰州交通大学,2020-04-07,//cdmd.cnki.com.cn/Article/CDMD-10732-1020121711.htm
红外目标检测与识别理论与技术研究,张恒,哈尔滨工程大学,2008-08-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2010075416.htm
红外搜索系统中目标探测与识别技术研究,管志强,南京理工大学,2009-05-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2009214501.htm
阵列雷达SAR-GMTI关键技术研究,周争光,西安电子科技大学,2009-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2010082102.htm
雷达弱小目标检测与跟踪技术研究,蔡飞,国防科学技术大学,2015-08-01,//cdmd.cnki.com.cn/Article/CDMD-90002-1017834403.htm
融合人眼视觉的显著性目标检测及视觉伺服控制研究,曾成,华中科技大学,2017-09-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1018784412.htm
基于知识辅助的检测前跟踪算法研究,姜海超,电子科技大学,2017-04-10,//cdmd.cnki.com.cn/Article/CDMD-10614-1017066324.htm
弱小目标检测与多传感器数据融合跟踪技术研究,杨雷,哈尔滨工程大学,2007-06-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2009059805.htm
分布式卫星雷达复杂地理杂波抑制和运动目标检测方法研究,许华健,西安电子科技大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1019004481.htm
空间红外弱小目标高可靠检测方法研究,张双垒,中国科学院研究生院(上海技术物理研究所),2015-05-01,//cdmd.cnki.com.cn/Article/CDMD-80143-1015964677.htm
红外弱小多目标实时检测跟踪技术研究,龚俊亮,中国科学院研究生院（长春光学精密机械与物理研究所）,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1013293708.htm
复杂条件下多通道SAR运动目标检测与参数估计方法研究,张文鹏,国防科技大学,2018-10-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1020386040.htm
